occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
0367353,721,AM,1,Thuiszorg medewerker,Poetsen,Land v. Horne,5-52.20,Zeker / duidelijk
1231542,2067,AM,3,Thuiszorg medewerkster,Huishoudelijk werk,Thuiszorg,5-52.20,Zeker / duidelijk
0071181,159,AM,1,thuiszorgmedewerker,huis schoonmaken,thuiszorg organisatie,5-52.20,Zeker / duidelijk
0343606,673,AM,2,thuiszorgmedewerkster,huishoudelijk werk,thuiszorg organisatie,5-52.20,Zeker / duidelijk
0424884,810,AM,3,thuiszorgmedewerkster,verzorgende/huishoudelijke taken,Thuiszorg Zuid Gelderland,5-52.20,Zeker / duidelijk
1125874,1863,AM,1,Thuiszorgmedewerkster,Huishoudelijkwerk,Pantein,5-52.20,Zeker / duidelijk
0063540,150,AM,2,timmerman,bouw werkzaamheden,bouw bedrijf,9-54.10,Zeker / duidelijk
0144242,285,AM,2,Timmerman,Scheepstimmeren,Piet Smit,9-54.55,Zeker / duidelijk
0208550,399,AM,2,timmerman,bikisting,bouwbedrijf,9-54.20,Zeker / duidelijk
0228020,440,AM,1,timmerman,alles gedaan-laatste 10 jaar onderhoudswerk,hostel,9-54.10,Zeker / duidelijk
0248701,480,AM,1,Timmerman,bouwplaatstimmerman en sind 1989 werkplaats timmerman,Bouwbedrijf,9-54.10,Zeker / duidelijk
0261710,515,AM,2,Timmerman,Bouwwerkzaamheden,Bouwbedrijf,9-54.10,Zeker / duidelijk
0327470,644,AM,2,timmerman,timmeren,bouw,9-54.10,Zeker / duidelijk
0334276,651,AM,1,timmerman,onderhoud/nieuwbouw/verbouw,bouwbedrijf,9-54.10,Zeker / duidelijk
0376541,738,AM,3,Timmerman,Raam/kozijnen in elkaar zetten,Timmermans bedrijf Kock Van Gelder,9-54.20,Zeker / duidelijk
0423514,807,AM,1,Timmerman,Timmeren,Bouw,9-54.10,Zeker / duidelijk
0545660,1023,AM,1,timmerman,timmeren,bouw,9-54.10,Zeker / duidelijk
0556482,1042,AM,1,Timmerman,bouwen,Bouwbedrijf,9-54.10,Zeker / duidelijk
0558381,1050,AM,6,timmerman,timmeren,bouwbedrijf,9-54.10,Zeker / duidelijk
0605817,1146,AM,2,Timmerman,Onderhoud van woningen,Woningcorperatie / servicedienst,9-54.10,Zeker / duidelijk
0605817,1146,AM,3,Timmerman,Timmerman,Bouwondernemers / Aannemers,9-54.10,Zeker / duidelijk
0687042,1306,AM,5,Timmerman,Bouwwerkzaamheden,Bouwbedrijf,9-54.10,Zeker / duidelijk
0775103,1459,AM,2,Timmerman,Timmeren/ stellen enz.,Bouwbedrijf,9-54.10,Zeker / duidelijk
0812007,1509,AM,3,Timmerman,Timmeren/ metselen,bouwbedrijf,9-54.10,Zeker / duidelijk
0832526,1546,AM,1,timmerman,bouwwerkzaamheden,bouwbedrijf,9-54.10,Zeker / duidelijk
0871284,1611,AM,3,timmerman,timmerman alle voor komende werkzaam heden,veluwezoom,9-54.10,Zeker / duidelijk
1088557,1813,AM,1,timmerman,timmeren,bouwbedrijf,9-54.10,Zeker / duidelijk
1144364,1899,AM,2,timmerman,timmeren,bouwbedrijf,9-54.10,Zeker / duidelijk
1172006,1956,AM,5,timmerman,timmerman,bouwbedrijf,9-54.10,Zeker / duidelijk
1201552,2001,AM,1,Timmerman,Timmeren,Timmerbedrijf,9-54.10,Zeker / duidelijk
1246434,2107,AM,1,timmerman,verbouwen,aannemersbedrijf,9-54.10,Zeker / duidelijk
1272014,2154,AM,2,timmerman,timmeren,timmerbedrijf,9-54.10,Zeker / duidelijk
1341887,2277,AM,2,Timmerman,onderhoudswerk,Aannemer,9-54.10,Zeker / duidelijk
1364754,2330,AM,1,Timmerman,Werkplaats chef,Bouwbedrijf,9-54.10,Zeker / duidelijk
1405072,2396,AM,1,timmerman,timmerwerkzaamheden,aannemers,9-54.10,Zeker / duidelijk
1411180,2408,AM,1,timmerman,allerlei timmer werk,aannemer,9-54.10,Zeker / duidelijk
1433565,2446,AM,1,timmerman,bouw en verbouw,bouwbedrijf,9-54.10,Zeker / duidelijk
1443150,2463,AM,1,timmerman,timmeren,bouwbedrijf,9-54.10,Zeker / duidelijk
0787444,1479,AM,5,timmerman / metselaar / tegelzetter,timmeren / metselen / tegelen / alle voorkomende werkz.,bouwbedrijven,9-54.10,Zeker / duidelijk
1173624,1960,AM,1,Timmerman Uitvoerder,Meewerkend Uitvoerder,Bouwbedrijf,9-54.10,Zeker / duidelijk
1228033,2064,AM,1,Timmerman/spuiter,deuren en ramen maken en nadien sputen,hout,9-54.20,Zeker / duidelijk
0558381,1050,AM,4,timmrman,timmeren/metselan enz,bouwbedrijf,9-54.10,Zeker / duidelijk
1380665,2368,AM,4,titelbeschrijver,beschrijving van titels t.b.v. Catalogus bibliotheek,Universiteit van Amsterdam,3-95.30,Zeker / duidelijk
0210283,403,AM,1,Toeristisch Verkoopmedeewerker,Telefonisch reizen inboeken,OAD Reizen,3-94.10,Zeker / duidelijk
0776374,1460,AM,1,toezichthouder,toezichthouden,energiebedrijf,5-89.40,onzeker duidelijke beschrijving
1085054,1810,AM,1,Toezichthouder,Onderzoeker,KLM,1-31.90,Zeker / duidelijk
1087085,1811,AM,1,toezichthouder,Toezicht en beheer op derden nabij drinkwatertransportleidingen,Waterbedrijf,5-89.40,Zeker / duidelijk
1222760,2052,AM,1,Toezichthouder / Handhaver voor de Ruimtelijke Ordening,Toezicht houden handhaven ongewenste situaties,Overheid,5-89.40,Zeker / duidelijk
1170153,1950,AM,1,tomato teeltspecialist,organiseren teelt tomaat,veredelingsbedrijf,6-27.20,Zeker / duidelijk
0558381,1050,AM,1,touringcarchauffeur,busrijden,touringcarbedrijf,9-85.40,Zeker / duidelijk
0721174,1352,AM,1,touringcarchauffeur,reizen benelux als chauffeur-reisleider,touringcarbedrijf,9-85.40,Zeker / duidelijk
0802248,1489,AM,2,tractor chauffeur,chauffeur monteur kraanmachinist,agrarisch loonbedrijf,9-85.60,Zeker / duidelijk
0802248,1489,AM,1,tractor chauffeur eigen ondernemer,"chauffeur, monteur,",agrarisch loonbedrijf,9-85.60,Zeker / duidelijk
0202735,380,AM,4,tractorchauffeur,productie voorzien,schuimrubber fabriek,9-85.60,Zeker / duidelijk
1171177,1951,AM,3,Trafficmanager,"Organiseren, plannen",Trainingsbureau,0-29.50,Zeker / duidelijk
0446563,854,AM,7,trainee,"diversen: tekenkamer, kwaliteitsdienst,projecten",metaalindustrie,,
0264287,524,AM,3,Trainee-beleidsmedewerker,Voorbereiden en uitvoeren van lokaal beleid,Gemeente,2-11.10,Zeker / duidelijk
0242771,466,AM,6,trainer,communicatietrainer,bouwsector,1-32.70,onzeker duidelijke beschrijving
0641470,1211,AM,2,trainer,Geven van trainingen aan IT-ers,IT-bedrijf,3-42.20,Zeker / duidelijk
0663767,1248,AM,1,Trainer,bedrifstrainingen,Zelfstandig,1-32.70,onzeker duidelijke beschrijving
1312054,2217,AM,1,Trainer,Groeps en individuele trainingen geven,ICT dienstverlener,3-42.20,Zeker / duidelijk
0645661,1220,AM,2,Trainer sociale vaardigheden,Het aanleren van sociale vaardigheden en agressieregulatie aan jongeren die met justitie in aanraking waren geweest.,trainingsbureau,1-93.40,onzeker duidelijke beschrijving
0671464,1263,AM,1,Trainer/adviseur,"Lesgeven, lesstof schrijven en projectwerkzaamheden",Praktijkcentrum in Bos en Natuurbeheer,1-32.70,onzeker duidelijke beschrijving
0747864,1414,AM,3,trainer/adviseur,trainingen verzorgen,commercieel instituut,1-32.90,onzeker duidelijke beschrijving
0747864,1414,AM,4,trainer/adviseur,trainen/adviseren opleidingsvraagstukken/commercieel werk,trainingsorganisatie,2-11.10,Zeker / duidelijk
0412464,791,AM,8,Trainig operator,Operator in een chemische fabriek,ICI Holland Bv,7-41.40,onzeker onduidelijke beschrijving
1367858,2341,AM,5,Trainnee systeem/ programmeur analist,Divers,Luchtvaartorganisatie,0-84.20,Zeker / duidelijk
0834357,1552,AM,1,Trajectbegeleider,Begeleiden en organisatie van traject voor gedetineerden,Justitie,1-93.40,Zeker / duidelijk
1213612,2029,AM,1,trajectbegeleider,begeleiden,gemeente,3-00.10,Zeker / duidelijk
0578354,1094,AM,1,trajectconsulent,analyse en diagnose rapporten opstellen,gemeente,2-11.10,Zeker / duidelijk
0857107,1594,AM,1,trajectondersteuner,begeleiden van gedetineerden in resocialisatie,Stichting DOOR,1-93.40,Zeker / duidelijk
0503580,941,AM,1,transferverpleegkundige,zelfstandig nazorg regelen voor patienten naar elders,ziekenhuis,0-71.10,Zeker / duidelijk
0665136,1253,AM,1,TRANSPORT PLANNER,PLANNEN,EXPEDITIE BEDRIJF,2-19.60,Zeker / duidelijk
1273765,2161,AM,2,transporteur,vloeibaar aluminium transportteren,zalco,9-85.60,Zeker / duidelijk
1367304,2338,AM,4,transporteur/koerier,Afleveren en ophalen lease auto's bij klanten,lease en verhuur bedrijf,9-85.60,Zeker / duidelijk
0421257,803,AM,1,transportondernemer,planning,Transportbedrijf,2-19.60,Zeker / duidelijk
0214416,413,AM,2,Transportplanner,Planning,Koeriersbedrijf,2-19.60,Zeker / duidelijk
1386771,2385,AM,1,Transportplanner,Plannen van ladingen per vrachtwagen naar diversen HUB depots,Express bedrijf ( TNT ),2-19.60,Zeker / duidelijk
1386771,2385,AM,3,Transportplanner,Inplannen van vrachtwagens/mensen op goederen te transporteren,Transportbedrijf,2-19.60,Zeker / duidelijk
1386771,2385,AM,5,Transportplanner,Inplannen van vrachtwagens/mensen op goederen te transporteren,Diversen transportbedrijven,2-19.60,Zeker / duidelijk
0365880,715,AM,3,trappenmaker,specialistisch werken met hout,timmerfabriek,9-54.10,Zeker / duidelijk
0466720,894,AM,4,triagist huisartsenpost,,huisartsenpost,0-61.05,Zeker / duidelijk
1133860,1882,AM,3,Trouble shooter,Alle voorkomende machine onderzoek,Produktie bedrijf,8-49.10,Zeker / duidelijk
1380754,2369,AM,1,tuigagespecialist op hoogte op evenementen en in theaters en beurzen,werken op hoogte,evenementen organisatoren,1-75.50,Zeker / duidelijk
0342558,668,AM,1,tuinbouwmedewerker,asisten bedrijfsleidder,komkommers telen,6-27.30,Zeker / duidelijk
1216665,2037,AM,1,Tuincentrum medewerkster,Algemeen,tuincentrum,6-27.40,Zeker / duidelijk
1325740,2246,AM,1,tuinman,tuin onderhoud,werkvoorzieningsschap,6-27.40,Zeker / duidelijk
1418576,2423,AM,1,Tuinman,Schoffelen Harken maaien,Social Werkvoorziening,6-27.40,Zeker / duidelijk
1311752,2214,AM,2,Tuinontwerp en bloemsierkunst,ontwerpen en creeren natuurlijke creaties,zelfstandig,6-27.40,Zeker / duidelijk
1326631,2247,AM,8,Tweede automonteur,Alle voorkomende werkzaamheden aan personenautomobielen,Personenautomobielbedrijf / Motorvoertuigen,8-43.20,Zeker / duidelijk
0887480,1637,AM,3,Typelerares,Typeles geven,Eurotyp Zeist,3-21.40,Zeker / duidelijk
0042144,102,AM,1,Typiste,Telefonische verkoop inktcartridges,Verkoop printers faxen copieér apparaten,3-94.20,onzeker duidelijke beschrijving
0047010,110,AM,4,typiste,typen,Sociale Verzekeringsbank,3-21.40,Zeker / duidelijk
0101351,189,AM,5,Typiste,Typiste,Raet Midden Nederland,3-21.40,Zeker / duidelijk
0107687,200,AM,3,typiste,uittypen van stukken,vervoersbedrijf,3-21.40,Zeker / duidelijk
0180255,358,AM,1,Typiste,Typen,Groothandel in schoenen,3-21.40,Zeker / duidelijk
0234726,448,AM,3,typiste,"typen, telefoon opnemen",UVB Verzekeringsmaatschappij,3-21.40,Zeker / duidelijk
0287224,579,AM,6,typiste,invoeren van handleidingen (Nederlands en Engels) via tekstverwerkingsprogramma's,Electrotechnisch bedrijf van Rietschoten & Houwens B.V.,3-21.40,Zeker / duidelijk
0287224,579,AM,7,typiste,verzorgen van correspondentie vanaf geschreven concept,Electrotechnisch bedrijf van Rietschoten & Houwens B.V.,3-93.10,Zeker / duidelijk
0336501,658,AM,2,typiste,administratie,Boekhandel,3-93.10,Zeker / duidelijk
0373600,732,AM,10,typiste,alle voorkomende type werkzaamheden/secretaressewerkzaamheden,Gewestelijk Arbeidsbureau (nu UWV),3-93.10,Zeker / duidelijk
0373600,732,AM,11,typiste,alle voorkomende typwerkzaamheden,bedrijfspensieonfonds voor de landbouw (ASF),3-21.40,Zeker / duidelijk
0557227,1046,AM,5,typiste,fakturering/telefoon,Tankauto maatschappij/vervoer van chemicalien,3-93.10,Zeker / duidelijk
0623688,1173,AM,2,typiste,accountantsrapporten uitwerken,rijks accoutansdienst,3-93.10,Zeker / duidelijk
0637316,1204,AM,1,typiste,typen van alle corrrspondentie e.d.,provincie Zeeland,3-93.10,Zeker / duidelijk
0637316,1204,AM,2,typiste,typen alle voorkomende correspondentie,Arbeidsinspectie Den Haag,3-93.10,Zeker / duidelijk
0637316,1204,AM,3,typiste,typen alle voorkomende correspondentie,Arbeidsvoorziening Middelburg,3-93.10,Zeker / duidelijk
0637316,1204,AM,6,typiste,octrooien uittypen,Ver. Octrooibureaux Den Haag,3-21.40,Zeker / duidelijk
1080787,1800,AM,2,typiste,"inkooporders, correspondentie",Douwe Egeberts Koffiebranderij,3-93.10,Zeker / duidelijk
1080787,1800,AM,3,typiste,"keuringsoproepen versturen, bibliotheek verzorgen",Centraal Militair Hospitaal Utrecht,3-93.10,Zeker / duidelijk
1080787,1800,AM,4,typiste,polissen typen,verzekringsmaatschappij,3-21.40,Zeker / duidelijk
1104255,1818,AM,3,typiste,rapporten uittypen,incassobedrijf,3-93.10,Zeker / duidelijk
0733251,1383,AM,7,typiste en afdelingssecretaresse,"brieven typen, tekeningen maken, telefoon, notuleren",Machinefabriek,3-94.10,Zeker / duidelijk
0266543,529,AM,2,typiste/receptioniste,typen/telefoon aannemen,notariskantoor,3-94.10,Zeker / duidelijk
0580841,1101,AM,3,Typiste/telefoniste,Huurcontracten typen telefoon beantwoorden,Beheerder Onroerendgoed,3-94.10,Zeker / duidelijk
0637316,1204,AM,4,typiste/telefoniste,"typen alle voorkomende correspondentie, telefoon beantwoorden",Ericsson Telefoonmaatschappij Voorburg,3-94.10,Zeker / duidelijk
1234641,2074,AM,1,typiste/telefoniste,faktureren/telefoneren,groothandel in automaterialen,3-94.10,Zeker / duidelijk
0548522,1027,AM,5,typograaf,handzetten / opmaken,Grafisch bedrijf,9-21.20,Zeker / duidelijk
1323508,2241,AM,3,Typograaf,matrijzen voor drukvormen maken,Reproductie fabriek,9-23.20,Zeker / duidelijk
1121386,1850,AM,1,uitbater,gehele organisatie,cafe,5-10.50,Zeker / duidelijk
1347402,2296,AM,5,Uitkeringsbeoordelaar,UItkeringsaanvragen beoordelen,Overheid,3-10.10,Zeker / duidelijk
0573881,1087,AM,5,Uitleenmedewerker,uitleenadministratie,Universiteitsbibliotheek,3-95.20,Zeker / duidelijk
0141734,277,AM,2,uitvaartleider,aannemen/verzorgen en uitvoeren van een uitvaart,DELA uitvaartcentrum,5-92.20,Zeker / duidelijk
0500822,938,AM,1,uitvaartondernemenr,verzorging uitvaarten,Eerst bij uitvaartondernemer; thans zelfstandig ondernemer,5-92.20,Zeker / duidelijk
1154856,1920,AM,2,uitvaartverzorger,verzorgen van uitvaarten,cvu Rotterdam,5-92.20,Zeker / duidelijk
0045706,109,AM,3,Uitvoerder,Uitvoering wegenbouw,Wegenbouw,9-74.50,Zeker / duidelijk
0513276,955,AM,6,Uitvoerder,Uitvoeren van werken,Baggerbedrijf,9-74.35,Zeker / duidelijk
0702826,1313,AM,1,Uitvoerder,leidinggevend van 18 vaklieden,bouwkundig onderhoudsbedrijf voor de woningbouwvereniging,2-11.10,Zeker / duidelijk
0723060,1356,AM,3,uitvoerder,organisatie en aansturing personeel en onderaannemers,Bouwbedrijf,2-11.10,Zeker / duidelijk
1222172,2048,AM,1,Uitvoerder,Werk en mensen begelijden met taken en opdrachten,Bouwbedrijf,2-11.10,Zeker / duidelijk
0207371,394,AM,1,Uitvoerder / Meetechniek,Meten regelen en sturen personeel,Railbedrijf,3-59.20,Zeker / duidelijk
1144364,1899,AM,1,uitvoerder bouw,bouwbegeleiding / leiding geven,bouwbedrijf,2-11.10,Zeker / duidelijk
0203018,381,AM,2,uitvoerder/hoofduitvoerder,werken regelen,grond weg en waterbouw,9-74.50,onzeker onduidelijke beschrijving
1453077,2489,AM,4,uitzendconsulent,uitzenden van technisch personeel,uitzendbureau,1-94.20,Zeker / duidelijk
0317808,626,AM,5,Uitzendkracht,Lopende band sortering,Distributiebedrijf,9-71.55,Zeker / duidelijk
0446883,856,AM,8,uitzendkracht,diverse activiteiten (verpleegkundige/avondhoofd/nachthoofd in verpleeghuizen/psychiatrische centra),uitzendbureau,0-71.10,Zeker / duidelijk
0528786,989,AM,2,Uitzendkracht,"Hostess, secretaresse, administratie",Dactylo Uitzendburo,3-93.10,Zeker / duidelijk
0562706,1060,AM,5,Uitzendkracht,"diverse functies, administratief en binnenndienst verkoop",via uitzendbureau,3-93.10,Zeker / duidelijk
0564807,1063,AM,4,uitzendkracht,van administratie tot schoonmaker tot productiewerk,uitzendbureau,5-52.20,onzeker duidelijke beschrijving
0627561,1179,AM,1,uitzendkracht wasserij,persen van kleding,hokatex,5-60.60,Zeker / duidelijk
1316173,2226,AM,7,uitzendwerk,diverse,Hoogovens Umuiden,,
0460814,880,AM,3,uizendbureau,telefoniste receptioniste,verschillende,3-94.10,Zeker / duidelijk
0485287,925,AM,4,unit coördinator,leiding unit,Openbaar Ministerie,2-11.10,Zeker / duidelijk
0732373,1378,AM,1,Unitleider werkplaatsen,leidinggevende,gemeente,2-11.10,Zeker / duidelijk
1261544,2133,AM,1,unitmanager detail,"inkoop, verkoop, personeelsplanning kantoor en winkelactiviteiten, verantwoordelijkheidsdiensten",vakantiepark,4-22.20,Zeker / duidelijk
1000075,1643,AM,1,Universitair (hoofd)docent,Management bestuur onderwijs,Universiteit,1-31.90,Zeker / duidelijk
0051878,117,AM,4,Universitair Docent,Onderzoek en onderwijs,Universiteit,1-31.90,Zeker / duidelijk
1443343,2465,AM,1,Universitair docent,onderwijs en onderzoek,Rijksuniversiteit,1-31.90,Zeker / duidelijk
1018326,1675,AM,3,urologie-verpleegkundige,arts helpen op de poli urologie,ziekenhuis,0-71.20,Zeker / duidelijk
1215140,2032,AM,1,uurwekhersteller,reperatie,juweleirs,8-42.25,Zeker / duidelijk
0087156,185,AM,2,V.I.G.er (ziekenverzorgster) in de wijkzorg,thuiszorg bieden. Verplegen en verzorgen.,Thuiszorg,0-72.10,Zeker / duidelijk
0087156,185,AM,3,V.I.G.er in een verzorgingshuis,de dagelijkse zorg bieden aan de bewoners van het zorgcentrum.,Verzorgingshuis,0-72.10,Zeker / duidelijk
0343088,670,AM,2,vakantiewerk,alle voorkomende werkzaamh,Zwakzinnigen organisatie,1-93.90,Zeker / duidelijk
0612362,1155,AM,3,Vakbondsbestuurder,Regionaal beleid voorbereiden en uitvoeren,Vakcentrale FNV,2-11.10,Zeker / duidelijk
0733852,1385,AM,1,Vakbondsbestuurder,CAO-Overleg werkgevers- Belkangenbehartiging leden,FNV Bondgenoten,2-11.10,Zeker / duidelijk
1006570,1653,AM,2,vakbondsbestuurder,individuele en collectieve belangen behartiging,vakbond,2-11.10,Zeker / duidelijk
1237778,2084,AM,1,Vakbondsbestuurder,Lobbyen / onderhandelen / leidinggeven,Vakcentrale voor Middengroepen en Hoger Personeel,2-11.10,Zeker / duidelijk
1237778,2084,AM,2,Vakbondsbestuurder,Onderhandelen over arbeidsvoorwaarden / persoonlijke kwesties oplossen,Vakbond voor Middelbaar en Hoger Personeel,2-11.10,Zeker / duidelijk
0780514,1468,AM,5,Vakbondsmedewerker,Leden informeren op gebied van soc. zekerheid/ondersteuning juristen,Vakbond grafische sector,2-11.10,Zeker / duidelijk
0270227,538,AM,1,vakcoördinator front office,leiding geven aan 7->15 fte,gemeentelijke overheid,2-11.10,Zeker / duidelijk
1446021,2474,AM,2,Vakntiewerk,Werken op melkpoeder verpakkingsfabriek,IDH Heino,,
0887443,1636,AM,1,Vakopleider / Docent,Totale Organisatie Cursussen en Lesgeven,Zuivel,1-32,onzeker onduidelijke beschrijving
0472488,905,AM,1,vakredacteur,"artikelen schrijven, redigeren, verslaglegging, foto´s maken",uitgeverij,1-59.20,Zeker / duidelijk
1025831,1688,AM,1,varkensclassificateur,varkensclassificatie,dienstverlening slachterijen,0-65.20,Zeker / duidelijk
0262416,518,AM,1,varkenshouder,verzorgen van varkens en alles wat daarbij hoort,zeugenhouderij,6-24.40,onzeker duidelijke beschrijving
0781161,1469,AM,2,Varkenshouder,alles rond de varkens verzorgen,boer,6-24.40,onzeker duidelijke beschrijving
1001787,1646,AM,1,Veiligheidskundige,Ervoor zorgdragen dat de Arboregelgeving nageleefd wordt.,Arbode Detacheringsbureau,0-79.40,Zeker / duidelijk
0582308,1107,AM,1,veilingmedewerker,controle,fruit masters,9-49.80,onzeker duidelijke beschrijving
1316173,2226,AM,6,Veldmedewerker,beheerwerkzaamheden natuurgebieden,Ministerie SOZA (vervangende dienstplicht),,
0338486,665,AM,2,Veredeling,Bestuiven en onderhouden van planten,Zaadhandel,6-12.70,Zeker / duidelijk
0252132,489,AM,2,vergunningverlener horeca,"- Behandelen van aanvragen om vergunningen voor horeca- en seksinrichtingen - Juridische en administratieve procedures bewaken - Adviezen van derden,",gemeente Utrecht,3-93.10,Zeker / duidelijk
1372208,2349,AM,1,verhuurder,boekhouden/schoonmaken/planning,verhuurbedrijf,3-31.10,Zeker / duidelijk
0157370,311,AM,3,Verificatuur,controleren commerciele act en boekhoudkundige,Detailhandel,3-31.10,Zeker / duidelijk
1188151,1994,AM,2,verkeersborden maken,verkeersborden maken voor wegen,nederland haarlem,9-39.50,Zeker / duidelijk
0431706,827,AM,1,Verkeersregelaar,verkeerregelen,,0-29.50,Zeker / duidelijk
0301137,591,AM,2,verkkopster adm. medewerkster,verkoopster administratie,V en D,4-51.30,Zeker / duidelijk
0513406,957,AM,1,Verkoop,Verkoop van elektr- hydr landbouwmachines,Landbouw mechnisatie,4-51.30,Zeker / duidelijk
1273612,2160,AM,1,Verkoop,verkoop en advies IT producten en diensten,MKB bedrijf,4-51.30,Zeker / duidelijk
1403667,2395,AM,2,verkoop,kassiere en verkoop,winkel,4-51.30,Zeker / duidelijk
1403667,2395,AM,3,verkoop,fastfood verkoop,restaurant,4-51.30,Zeker / duidelijk
1426486,2435,AM,6,verkoop,verkoop van reclame uitingen,reclame,4-51.30,Zeker / duidelijk
1426486,2435,AM,7,verkoop,verkoop van encyclopedie,verkooporganisatie,4-51.30,Zeker / duidelijk
1426486,2435,AM,9,verkoop,verkoop,winkel,4-51.30,Zeker / duidelijk
1440485,2455,AM,3,Verkoop binnendienst,Telefonische Verkoop,Technische groothandel,4-31.30,Zeker / duidelijk
0741845,1398,AM,1,Verkoop- en servicemedewerker,administratie en verkoop,"ICT, Telecommunicatie",4-51.30,Zeker / duidelijk
1332243,2262,AM,6,Verkoop Manager,Leidinggevend verkoop,Warenhuis,4-51.30,Zeker / duidelijk
1448251,2479,AM,1,verkoop manager,kantoor en reizen,industrie,4-51.30,Zeker / duidelijk
0107687,200,AM,1,verkoop medewerker,"typen, telefoon opnemen, administratie",uitgeverij,3-93.10,Zeker / duidelijk
0615446,1157,AM,2,Verkoop medewerker,"Yskoning, Tuinmaterialen, bouwmarkt, bevestigingsmaterialen verkoop","winkels, groothandels",4-51.30,Zeker / duidelijk
1322475,2240,AM,1,Verkoop medewerker binnendienst,telefoneren + orders verwerken,Groothandel automaterialen,3-93.10,Zeker / duidelijk
1322475,2240,AM,2,Verkoop medewerker binnendienst,telefoneren + orders verwerken,groothandel in carrosseriedelen autos,3-93.10,Zeker / duidelijk
1204683,2008,AM,1,Verkoopadviseur,Verkopen en adviseren,Kledingwinkel,4-51.30,Zeker / duidelijk
0702826,1313,AM,7,verkooper,verkooper in winkel,slijterij,4-51.30,Zeker / duidelijk
1142140,1894,AM,1,Verkoopleider,Verkoop,Productie,4-51.30,Zeker / duidelijk
1440485,2455,AM,1,Verkoopleider,Verantwoorderlijkheid voor de verkoop,Technische Groothandel,4-51.30,Zeker / duidelijk
0430407,824,AM,2,Verkoopmanager,Leidinggevend,Vroom en Dreesmann,2-11.10,Zeker / duidelijk
0163768,325,AM,6,Verkoopmedewerker,"klanten adviseren, kassawerkzaamheden, voorraad aanvullen en winkel netjes houden",Spac Sport,4-51.30,Zeker / duidelijk
0602840,1137,AM,5,Verkoopmedewerker,Verkoopadministratie,Automobielbedrijf,3-93.10,Zeker / duidelijk
0752788,1424,AM,1,verkoopmedewerker,"verkopen.administratie,",detail handel,4-51.30,Zeker / duidelijk
1140311,1891,AM,3,verkoopmedewerker,alle voorkomende werkzaamheden,bloemenketen,4-51.30,Zeker / duidelijk
1240315,2092,AM,1,verkoopmedewerker,casiere,supermarkt,3-31.60,Zeker / duidelijk
1351106,2301,AM,1,verkoopmedewerker,kassa adminitratie tellefoon,Praxis,3-31.60,Zeker / duidelijk
0706075,1319,AM,1,verkoopmedewerker kantoor,alles op de computer / telefoon / orders verwerken,groothandel,3-93.10,Zeker / duidelijk
0530874,992,AM,2,Verkoopmedewerker kledingzaak,"Kassawerk, etaleren",Kledingwinkelketen,4-51.30,Zeker / duidelijk
0128778,247,AM,1,verkoopmedewerker reformwinkel,verkoop reformproduketen,g en w winkel,4-51.30,Zeker / duidelijk
1240315,2092,AM,2,verkoopmedewerkser,,texstiel,4-51.30,Zeker / duidelijk
0067463,155,AM,1,Verkoopmedewerkster,verkoop/inkoop,lingeriespeciaal zaak,4-51.30,Zeker / duidelijk
0386114,751,AM,1,verkoopmedewerkster,kassa servicebalie administratie,bouwmarkt,4-51.30,Zeker / duidelijk
0386114,751,AM,3,verkoopmedewerkster,administratie,Linnenverhuur,3-93.10,Zeker / duidelijk
0386114,751,AM,4,verkoopmedewerkster,verkoop,winkel,4-51.30,Zeker / duidelijk
0686688,1304,AM,7,verkoopmedewerkster,broodjesverkoop,snackbar/broodjeszaak,4-51.30,Zeker / duidelijk
0718383,1344,AM,1,verkoopmedewerkster,verkoopster,modewinkel,4-51.30,Zeker / duidelijk
0840437,1568,AM,1,verkoopmedewerkster,verkoop dames-herenkleding,winkel,4-51.30,Zeker / duidelijk
1084705,1809,AM,6,Verkoopmedewerkster,"klanten helpen, uitvoeren van verschillende activiteiten in de slagerij",Slagerij,4-51.30,Zeker / duidelijk
1401587,2391,AM,2,verkoopmedewerkster in ziekenhuiswinkel,verkopen,antoine petit,4-51.30,Zeker / duidelijk
0136468,264,AM,1,Verkoopmeedewerkster,verkopen,Kaas en delicatessen.,4-51.30,Zeker / duidelijk
1063017,1763,AM,2,verkoopste,winkel vullen bestell.klaarmaken enz.,pattieserie,4-51.30,Zeker / duidelijk
0042144,102,AM,3,Verkoopster,verkoopster,slagerij,4-51.30,Zeker / duidelijk
0047010,110,AM,3,Verkoopster,verkopen,schoenenzaak,4-51.30,Zeker / duidelijk
0066571,153,AM,1,verkoopster,verkopen,c1000 supermarkt,3-31.60,Zeker / duidelijk
0071181,159,AM,2,verkoopster,verkopen,boekhandel/tabakswinkel,4-51.30,Zeker / duidelijk
0073276,165,AM,2,verkoopster,verkopen,hernemode,4-51.30,Zeker / duidelijk
0074800,168,AM,3,verkoopster,verkoopster in een juwelierszaak,Brunott,4-51.30,Zeker / duidelijk
0105773,195,AM,3,verkoopster,"klanten helpen,kassawerkzaamheden,vullen.","schoenen,kleding en sportzaak",4-51.30,Zeker / duidelijk
0106263,196,AM,1,verkoopster,klanten bedienen in de winkel,winkel,4-51.30,Zeker / duidelijk
