unique_id,isco88_cg_4,occupation_en,task_en,employer_en,product_en
AS32482_3,4115,Office secretary,Management,Second Operations Zone at Tianjin Port,Loading and unloading grain
AS32482_4,9333,Loading and unloading,Loading and unloading,Port authority,Import-export trade
AS32482_5,3431,Secretary,"Drafting documents, management",Labor union,Protecting interests of workers
AS32484_1,6110,Planting,Planting,Planting,Planting
AS32484_2,8232,Making polyethylene,Making polyethylene,Plastics factory,Plastics factory
AS32484_3,8211,Bending pipes,Bending pipes,Steel and wooden furniture factory,Steel and wooden furniture factory
AS32485_1,6111,Planting,Planting,Planting,Planting
AS32485_2,3116,Dyeing,Dye laboratory,Dye works,Dye works
AS32485_3,5220,Selling furniture,Selling furniture,Furniture mall,Furniture shopping center
AS32486_1,110,Soldier,Issuing notices,Army unit 3780,Radar detection
AS32486_2,5169,Section member,Security,Paperboard factory,Making paper products
AS32486_3,5161,Fire fighter,"Training, responding to fire emergencies",Paperboard factory fire fighting crew,Fire prevention and response organized by work unit
AS32486_4,9152,Security manager,Guarding main entrance,Private enterprise,Chemical plant
AS32487_1,8262,Weaving carpets,Weaving carpets,Carpet factory,Carpet factory
AS32490_1,3433,Finance,"Managing finances, bookkeeping",Tianjin Municipal Chemical Supply and Marketing Company,Trade
AS32490_2,3439,"Planning for Finance Department, Department Head","Managing finances, bookkeeping","Tianijn Bohua Property Co., Ltd.",Trade
AS32491_1,4190,Market attendant,Market attendant,Wholesale market,Wholesale market
AS32491_2,5220,Selling muskmelons,Selling muskmelons,"Self-employed business, supply and marketing company","Self-employed business, supply and marketing company"
AS32491_3,zzzz,,,,Wuqing District Second People's Hospital
AS32492_1,7120,Construction worker,"Construction work, supervisor",Construction engineering,Construction projects
AS32494_1,6111,Farmer,Planting,Farming,Planting grain
AS32494_2,7120,Proprietor,Sealing balconies,"Self-employed, enclosed balconies",Sealing balconies
AS32495_1,8162,Stoking boiler,Stoking boiler,Woolen textiles plant in Tianjin,Woolen textiles plant in Tianjin
AS32495_2,7212,Electrogas welding,Electrogas welding,Woolen textiles plant in Tianjin,Woolen textiles plant in Tianjin
AS32495_3,5220,Auto parts and accessory sales,Selling automotive accessories and parts,Auto parts store,Auto parts store
AS32496_1,2331,Mathematics teacher,Mathematics teacher,Elementary school,Elementary school
AS32496_2,2320,Mathematics teacher,Mathematics teacher,Middle school,Middle school
AS32497_1,8262,Weaving belts,Weaving belts,Woven belt factory,Mesh belt factory
AS32497_2,7131,Tile worker,Tile worker,Construction company,Construction company
AS32497_3,8162,Stoking boiler,Stoking boiler,Woven belt factory,Mesh belt factory
AS32497_4,8281,Making chopping machines,Making chopping machines,Hardware factory,Hardware factory
AS32499_1,6000,Farming,Farming,Farming,Farming
AS32499_2,8211,Making screwdrivers,Making screwdrivers,Screwdriver factory,Screwdriver factory
AS32499_3,8139,Making ceiling panels,Making plasterboard,Ceiling factory,Ceiling factory
AS32500_1,6110,Farmer,Planting grain,Farming,Planting
AS32501_1,3415,"Trade, sales","Trade, sales",Trust and trading company,Trust and trading company
AS32501_3,5169,Security,Security,Huaxia Future Nursery School,Huaxia Future Nursery School
AS32501_4,5122,Cooking,Cooking,Cafeteria,Cafeteria
AS32502_1,6110,Farmer,Planting grain,Farming,Planting
AS32504_1,6110,Planting,Planting,Planting,Planting
AS32504_2,5220,Wholesale distribution of sauces and food products,Wholesale distribution of sauces and food products,Farmers' market,Farmers' market
AS32505_1,5220,Transportation sales,Transportation,Self-employed business,Self-employed business
AS32506_1,5122,Cooking,Cooking,Hotel,Hotel
AS32507_1,4212,Teller,Teller handling deposits and withdrawals,Bank,Bank
AS32507_2,2132,Software programming,Software programming,VST Technology Co.,"VST Technology Co., software company"
AS32507_3,4100,Office work,Office work,iSoftStone,iSoftStone Software Company
AS32509_1,9161,Recycling scrap iron and copper,Recycling scrap iron and copper,Waste recycling,Waste recycling
AS32511_1,6000,Farming,Farming,Farming,Farming
AS32511_2,8324,Transporting coal,Transporting coal,Self-employed business,Self-employed business
AS32512_1,110,Navy,Navy,Army,Army
AS32512_2,7233,Repairing machinery,Repairing machinery,Farming machinery repair plant,Farming machinery repair plant
AS32515_1,8211,Wire springs,Wire spring,Automotive accessory factory,Automotive accessory factory
AS32515_2,7135,Door and window decoration,Door and window decoration,Self-employed business,Self-employed business
AS32515_3,4100,Office work,Office work,Brick yard,Brick yard
AS32516_1,8211,Making metal parts,Making metal parts,Military factory,Military factory
AS32517_1,8211,Manufacturing springs,Manufacturing springs,Spring factory in Dongli,Manufacturing springs
AS32517_2,7341,Typesetting,Typesetting according to signed plate,Print works in Dongli District,"Typesetting, printing, cleaning printing ink containers"
AS32517_3,5220,Selling sock and underwear,Selling socks and underwear,Self-employed business,Selling socks and underwear
AS32519_1,6000,Farming,Farming,Farming,Farming
AS32519_2,5169,Security guard,Safety patrols,Steel works,Steel works
AS32520_1,7346,Print worker,Print worker,Cannery,Cannery
AS32521_1,110,Soldier,Soldier,Army,Army
AS32521_2,3439,Cadre,Cadre,Tianjin Municipal Chemical Engineering Bureau,Public institution
AS32522_1,2300,Teacher,Teacher,School,School
AS32524_1,2331,Teaching language and mathematics,Improving teaching quality,"Nanhu Elementary School, Dongzhuang Township, Ninghe County",Mathematics and language teacher
AS32525_1,7231,Automotive repair,Automotive repairs,Automotive repair,Automotive repairs
AS32526_1,6111,Planting crops in fields,Planting cotton and chili peppers,Farming,Planting crops
AS32527_1,2320,Teacher,Teacher,Middle school in Lueyang County,School
AS32527_2,2331,Teacher,Teacher,Elementary school,Elementary school
AS32527_3,2320,Teacher,Teacher,"Jinzhai Middle School, Hanzhong",Middle school
AS32527_4,2320,Teacher,Teacher,"No. 7 Middle School, Hanzhong",Middle school
AS32531_1,6000,Farming,Farming,Farming,Farming
AS32531_2,4100,Logistics staff,Logistics staff,Elementary school,Elementary school
AS32531_3,6000,Farming,Farming,Farming,Farming
AS32532_1,9322,Bundling bricks with rope,Binding with rope,Brick yard,Brick yard
AS32532_2,9131,Housekeeper,Housekeeping services,Housekeeping,Housekeeping services
AS32534_1,4100,Office,Office,"Building supply company, Tianjin",Building materials company
AS32535_1,7136,Plumber,Plumber,China Construction Sixth Engineering Division Corp.,Construction company
AS32535_2,2221,Radiologist,Radiologist,China Construction Sixth Engineering Division Corp. Employee Hospital,Hospital
AS32535_3,3439,Management work,Management work,China Construction Sixth Engineering Division Corp.,Construction entity
AS32536_1,2148,Draftsman,Draftsman,Bamboo and wood company in Hexi,Bamboo and wood company
AS32536_2,3114,Technology group,Technology group,Semiconductor factory,Semiconductor factory
AS32536_3,4100,Labor union,Labor union,Recreation and sports company,Cultural entertainment and sports company
AS32536_4,4100,Business department,Operations section,Gas company,Gas company
AS32537_1,7412,Making candy,Making candy,Lihua Food Factory,Food product plant
AS32537_2,5123,Service staff,Service staff,Restaurant,Restaurant
AS32539_1,2320,Teacher,Teacher,Hedong Middle School No. 82,Teacher
AS32539_2,2320,Teacher,Teacher,Tianzhuang Middle School,Tianzhuan Middle School
AS32539_3,2451,Editing,Editing,New Buds Publishing House,New Buds Publishing House
AS32540_1,7222,Mold fitter,Mold fitter,Tractor factory in Tianjin,Tractor factory
AS32541_1,6110,Planting crops,Planting,Farming,Planting
AS32541_2,8251,Printing,"Printing, typesetting, binding",Self-employed business,Printing
AS32542_1,8262,Textile worker,Textile worker,Factory 35,Textile factory
AS32544_1,5122,Cook,Chef,Tianjin Services School,Cook
AS32544_2,110,Military driver,Driving,Enlisted in army,Driver
AS32544_3,8320,Driver,Driving,Nankai District Committee,Driver
AS32544_4,3439,Cadre,Serving retired cadres,Nankai District Committee,Administration section office
AS32545_1,5220,Proprietor,Management,Self-employed business,Retail sales of food products
AS32547_1,6000,Farming,Farming,Farming,Farming
AS32547_2,8211,Operator,Operator,Dinnerware factory,Dinnerware factory
AS32549_1,3152,Quality inspection,Quality inspection,Village apparel factory,Athletic wear manufacture
AS32549_2,6110,Planting,Planting,Farming,Planting crops
AS32549_3,6112,Greenhouse farming,Administering vaccines,Farming,Greenhouse farming
AS32549_4,5123,Service staff,Service staff,Village restaurant,Food service
AS32550_1,6000,Farming,Farming,Farming,Farming
AS32550_2,9322,Separating plastic threads,Separating plastic threads,Sideline team,Sideline team
AS32550_3,8273,Manufacturing industrial starch,Manufacturing industrial starch,Corn starch factory,Corn starch factory
AS32550_4,9152,Doorman,Doorman,School,School
AS32551_1,6000,Farming,Farming,Farming,Farming
AS32552_1,8113,Cement mason,Ensuring subsurface safety,Dagang Oilfield,Petroleum production
AS32552_2,1229,General manager,Responsible for normal hotel operation,"South Bank Grand Hotel, Guangdong",Food service
AS32552_3,1232,Manager,Coordinating relationships,Brewery in Heilongjiang,Beer production
AS32552_4,3439,Supervisor,Coordination,Shipping agent,Logistics
AS32552_5,3416,"Buying, transportation",Detail work,Coal in Inner Mongolia,Buying coal
AS32552_6,1222,Mine director,Management,Self-employed coal mining,Coal production
AS32552_7,5162,Auxiliary police officer,"Maintaining order, auxiliary police officer",Dagang Police Station,Public Security Bureau
AS32554_1,2332,Teacher at child care center,Child care center teacher,Direct current electrical machinery factory,Electrical machinery factory
AS32554_2,5220,Selling tea leaves,Salesperson,Company,Company
AS32555_1,8143,Lathe operator,Lathe operator,Paper mill in Tianjin,Paper mill
AS32555_2,4223,Telephone operator,Telephone operator,Paper Mill No. 6,Paper Mill No. 6
AS32556_1,8212,Worker,Producing thread,Tianjin Structural Component Factory #4,Making prefabricated boards
AS32557_1,8151,Producing pencil leads,Making pencil leads,Pencil factory,Pencil factory
AS32557_2,6000,Farming,Farming,Farming,Farming
AS32557_3,5220,Service staff,Service staff,Snack shop,Snack shop
AS32557_4,5123,Service staff,Service staff,Breakfast shop,Breakfast
AS32559_1,6000,Part time farmer/part time physician,Farmer,Production brigade,Production brigade
AS32559_2,110,Military service,Soldier,Army,Army
AS32559_3,2221,Physician,Physician,Epidemic prevention station,Epidemic prevention station
AS32560_1,6110,Planting,Planting,Farming,Planting
AS32560_2,8211,Worker,Planing machine,Hardware factory,Worker
AS32560_3,8141,Worker,Planing machine,Lumber mill,Worker
AS32561_1,1226,Manager,Management,Municipal government engineering transportation factory,Transporting cargo
AS32561_2,1223,Manager,Project management,"Self-employed, municipal government projects",Road and bridge repair
AS32562_1,6110,Planting,Planting,Farming,Farming
AS32564_1,7212,Electrogas welding,Electric welding,Automobile manufacturing plant,Automobile factory
AS32564_2,2332,Teacher,Teacher,Nursery school,Nursery school
AS32564_3,8324,Transportation,Transportation,Service company,Automobile manufacturing plant service company
AS32565_1,8251,Print worker,Print worker,Print works,Print works
AS32565_2,9132,Cleaning,Cleaning,Shopping center,Shopping center
AS32566_1,3473,Dancing,"Dancing, playing erhu [Chinese musical instrument, translator note]",Propaganda team,Cultural performances
AS32566_2,2300,Teacher,Education,Stock yard,Educational services
AS32566_3,3152,Quality inspector,Inspecting quality,Chinese Medicines Combined General Co.,Producing traditional Chinese medicinal herbs
AS32566_4,4100,Logistics,Filling out forms,Road management office,Road repair
AS32567_1,4100,Office work,Office work,Plastic injection molding company,Mobile telephone case plastic injection molding company
AS32569_1,6110,Planting,Planting,Farming,Farming
AS32569_2,7136,Plumber,Plumber,Heater refitting,Plumbing refitting work
AS32569_3,6151,Fish farming,Fish farming,Fish pond,Fish pond
AS32570_1,7436,Sewing and knitting cotton textiles,Sewing and knitting cotton textiles,Textile Bureau Knitting Mill,Textile Bureau Knitting Mill
AS32570_2,4100,"Office, clerical work",Office clerical position,Textile Bureau Knitting Mill,Textile Bureau Knitting Mill
AS32570_3,7242,Mobile communications base station,Mobile communications base station,Construction company,Construction company
AS32571_1,4121,Finance,Managing finances,First Commercial Chemical,Wholesale distribution of chemical raw materials
AS32572_1,5220,Employee,Refueling,Gas station,Refueling automobiles
AS32572_2,8324,Driver,Unloading mineral powder,Port authority,Minerals
AS32574_1,6110,Planting,Planting,Planting,Planting
AS32574_2,7221,Forged pieces,Forgings,Iron works,Iron works
AS32574_3,7212,Electrogas welding,Electrogas welding,Iron works,Iron works
AS32575_1,110,Artilleryman,Artilleryman,Army,Army
AS32575_2,3241,Acupuncturist,Acupuncturist,Hospital,Hospital
AS32575_3,7111,Coal mining,Coal mining,Coal mine,Coal mine
AS32576_1,6110,Planting,Planting,Planting,Planting
AS32577_1,zzzz,Communications,Correspondence and communication,Long-distance telephone office,Long-distance telephone office
AS32579_1,6110,Planting,Planting,Planting,Planting
AS32579_2,5220,"Building materials, industrial materials","Building materials, industrial materials",Self-employed business,Self-employed business
AS32579_3,8273,Milling flour,Milling flour,Self-employed business,Self-employed business
AS32579_4,5220,Refueling automobiles,Refueling automobiles,Gas station,Gas station
AS32580_1,3433,Finance,Finance,Hospital,Hospital
AS32580_2,3241,Physician of traditional Chinese medicine,Physician of traditional Chinese medicine,Hospital,Hospital
AS32582_1,5220,Selling general merchandise,Selling general merchandise,Self-employed business,Self-employed business
AS32582_2,8232,Producing plastic packaging bags,Making plastic packaging bags,Plastic packaging plant,Plastic packaging plant
AS32582_3,6110,Planting,Planting,Planting,Planting
AS32584_1,7131,Tile worker,Tile worker,Construction site,Construction site
AS32584_2,8276,Making saccharine,Producing saccharine,Food product plant,Food product plant
AS32585_1,6110,Planting,"Planting, farming",Planting,"Planting, farming"
AS32585_2,2221,Rural village doctor,Rural village doctor,Health clinic,Health center
AS32586_1,6152,Fisherman,Fishing,Fishing,Fishing
AS32586_2,6111,"Farmer, planting grain",Planting grain,Farming,Planting
AS32586_3,8232,Worker,Mixing ingredients,Stabilizing piping,Making stabilizing pipe
AS32586_4,8211,Worker,Polishing,Radiator factory,Radiator manufacture
AS32587_1,6110,Planting,Planting,Farming,Farming
AS32587_2,7131,Tile worker,Tile worker,Construction site,Construction site
AS32589_1,8272,Making powdered milk,Making powdered milk,Dairy plant,Dairy product plant
AS32589_2,8320,Driver,Driver,Stainless steel product factory,Driving for stainless steel product factory
AS32589_3,5220,Sales,Sales,Supermarket,Supermarket
AS32589_4,5220,Selling shoes,Selling shoes,Self-employed business,Self-employed business
AS32590_1,5122,Cooking,Cooking,Cafeteria/food service shop,"Cafeteria, restaurant"
AS32590_2,5122,Cooking,Cooking,Cafeteria at cotton textile factory,Cafeteria
AS32590_3,5122,Cooking,Cooking,"Bank logistical support, cafeteria",Cafeteria
AS32591_1,8112,Crushing rocks,Crushing rocks,Cement factory,Cement factory
AS32591_2,8211,Iron auto parts,Metal auto parts,Cast automotive parts,Cast auto parts factory
AS32591_3,5220,Selling food,Selling food products,Supermarket,Supermarket
AS32592_1,2230,Nurse,Administering injections and distributing medications,Nationalities Hospital,Treating and resuscitating patients
AS32594_1,3439,Party office director,Management work,Dye works,Dyeing fabric
AS32595_1,2331,Teacher,Teaching,Fujian Road Elementary School,Educational services
AS32595_2,2331,Teacher,Teaching,Huidui First Elementary School,Educational services
AS32595_3,2331,Teacher,Teaching,Friendship Road Elementary School,Educational services
AS32596_1,2230,Nurse,Nursing,"Tianjian Hospital, Tanggu",Treating and resuscitating patients
AS32597_1,7233,Maintenance and repair fitter,Maintaining and repairing machine tools,Tianjin First Machine Tool Factory,Manufacturing machine tools
AS32597_2,7233,Maintenance and repair fitter,Maintaining/repairing machine tools,Sairui Company,Machine tool processing
AS32599_1,8251,Ink printing,Ink printing,Print works,"Print works, printing playing card instruction leaflets, etc."
AS32599_2,8232,Polyethylene plastic products,Polyethylene and polyvinyl chloride products,Plastics factory,Plastics factory
AS32599_3,8290,Packaging finished cosmetic products,Packaging finished cosmetic products,Yu Mei Jing Cosmetics,Yu Mei Jing Cosmetics
AS32599_4,5131,Child care,Child care,Housekeeping,Housekeeping services
AS32599_5,4211,Collecting telephone bills,Collecting telephone bills,Post office,Post office
AS32600_1,5220,Food product sales,Selling food products,Tianda Snacks,Tianda snack shop
AS32600_2,5220,Selling general merchandise,Selling general merchandise,Self-employed business,Self-employed business
AS32601_1,2455,Actor,"Actor, rehearsing",Hebei Bangzi Opera Troupe,"Wooden clapper theater troupe, Hebei"
AS32601_2,7137,Electrician,Power distribution room electrician,"Tenghui Chemical Factory, Tianjin","Chemical factory, manufacturing urea for chemical fertilizer"
AS32601_3,8324,"Driver, hauling coal","Driver, transporting coal","Tenghui Chemical Factory, Tianjin","Tenghui Chemical factory, Tianjin, manufacturing urea for chemical fertilizer"
AS32601_4,8320,"Driver, hauling cardboard boxes","Driver, transporting cardboard boxes",Factory making cardboard boxes,Making cardboard boxes
AS32602_1,8262,"Sewing worker, sewing fabric","Garment worker, sewing fabric",Apparel factory,"Apparel factory, making apparel"
AS32604_1,7436,Cutting patterns/designs (on glass),Plastic and foam engraving,Glass works,Glass works
AS32604_2,5220,Selling fabric,Selling fabric,Fabric store,Fabric store
AS32604_3,8264,Washing clothes,"Dry cleaning, coloring leather apparel",Dry cleaning business,Dry cleaner
AS32604_4,8143,Paper selector,Paper selector,Paper mill,Paper mill
AS32604_5,5220,Selling coatings,Selling coatings,Decorating materials,Decorating materials
AS32604_6,5123,Service staff,Service staff,Guest house,Guest house
AS32605_1,8290,Making vinegar and soy sauce,Making vinegar and soy sauce,Bean vermicelli factory,Bean vermicelli factory
AS32605_2,8290,Making vinegar and soy sauce,Making vinegar and soy sauce,Snack factory,Snack shop
AS32606_1,6110,Planting,Planting,Planting,Planting
AS32606_2,5122,Cooking,Cooking,Electricity bureau,Electricity bureau
AS32606_3,8161,Machine room duty officer,Machine room duty officer,Electricity bureau,Electricity bureau
AS32606_4,9152,Property management,Property management office work,Electricity bureau,Electricity bureau
AS32607_1,6110,Planting,Planting,Planting,Planting
AS32607_2,4121,Bookkeeping,Bookkeeping,Grain store,Grain store
AS32607_3,8211,Making iron parts,Producing metal parts,Automotive parts factory,Auto parts factory
AS32607_4,8122,Casting molds,Casting molds,Iron foundry,Foundry
AS32607_5,5122,Cooking,Cooking,Cafeteria,Cafeteria
AS32609_1,110,Infantryman,Infantryman,Military service,Military service
AS32609_2,6000,Farming,Farming,Farming,Farming
AS32610_1,2230,Nurse,Nurse,"First Hospital, Qiqihar",Qiqihar First Hospital
AS32611_1,8113,Oil recovery worker,Oil recovery worker,Northwest Petroleum,Northwest petroleum
AS32611_2,8223,Making enamelware basins,Making enamelware basins,Enamelware factory,Enamelware factory
AS32611_3,4100,Administrative logistics,Administrative logistics,Photosensitive film company,Photosensitive film factory
AS32611_4,4100,Administrative logistics,Administrative logistics,Knitwear factory,Knitting mill
AS32612_1,8323,Driving,Driving,Public bus driver,Public bus driver
AS32614_1,6112,Planting vegetables,Planting,Planting,Planting
AS32614_2,8163,Operating refrigeration machinery,Operating refrigeration equipment,Produce company,Produce company
AS32614_3,3416,Buyer,Buying,Produce company,Produce company
AS32614_4,5122,Frying chicken,Frying chicken,Self-employed business,Self-employed business
AS32614_5,5122,Cooking in cafeteria,Cooking in cafeteria,Telephone company,Telephone company
AS32614_6,5122,Cooking in cafeteria,Cooking in cafeteria,Taida Soccer Club,Taida soccer club
AS32615_1,5122,Cooking,Cooking,Food service company,Food service company
AS32615_2,5122,Frying chicken,Frying chicken,Food service company,Food service company
AS32615_3,8320,Driving,Driving,Driver,Driver
AS32616_1,4222,Reception,Reception,Municipal office,Municipal office
AS32616_2,8320,Driving,Driving,Driving,Driving
AS32616_3,3439,"Cadre, management work","Cadre, management work",Municipal committee office,Municipal committee office
AS32617_1,4100,Office work,Office work,Bureau of Film and Culture,Bureau of Film and Culture
AS32617_2,4100,Office work,Office work,Industrial company,Industrial company
AS32619_1,3434,Keeping production statistics,Keeping production statistics,Solder wire factory,Welding wire factory
AS32619_2,5220,Selling food products,Selling food products,Self-employed business,Self-employed business
AS32619_3,8320,Driving,Driving,Driving,Driving
AS32620_1,3439,Management work,Management work,National power grid,National power grid
AS32622_1,8320,Driving,Driving,Hoisting and transportation factory,Hoisting and transportation factory
AS32624_1,7311,Wafer grinding,Grinding silicon wafers,Silicon wafer factory,Silicon wafer factory
AS32624_2,7100,Building renovation,Building interior decoration,Construction engineering,Construction engineering
AS32625_1,5220,"Selling food products, general merchandise, sauces","Selling food products, general merchandise, sauces",Small store,Small store
AS32626_1,6000,Farming,Farming,Farming,Farming
AS32626_2,8320,Driving,Driving,Driving,Driving
AS32627_1,8262,Knitting sweaters,Knitting sweaters,Sweater factory,Sweater factory
AS32627_2,5149,Service staff,Service staff,Golf course,Golf course
AS32629_1,8122,Steel chemical water,Melting iron,Steel works,Steel works
AS32630_1,5141,Dyeing and perming hair,Dyeing and perming hair,Barbershop,Barber
AS32631_1,6110,Planting,Planting,Planting,Planting
AS32631_2,8320,"Driving, transportation","Driving, transportation",Driving,Driving
AS32632_1,2411,Office accountant,Office accountant,Electrical switch factory,Electrical appliance switch factory
AS32632_2,4100,Office work,Office work,Official entity,Official entity
AS32634_1,9322,Packing,Packing finished products,Paper mill,Paper mill
AS32634_2,9312,Road repairs,Repairing roads and sewer lines,Hedong Road Administration,Hedong Road Management Office
AS32634_3,5122,Cooking,Cooking,Food service company,Food service company
AS32634_4,8264,"Washing clothes, changing and washing",Washing and changing clothes,Laundry facility,Laundry facility
AS32634_5,4100,Office work,Office work,"Decoration company, real estate development",Real estate development
AS32635_1,5220,Selling drugs,Selling drugs,Zhongxin Pharmaceuticals Factory,Zhongxin Pharmaceuticals pharmacy
AS32636_1,7137,High voltage transformer worker,High-voltage transformer worker,Electricity company,Electricity company
AS32636_2,3439,Office management work,Office management work,Electricity company,Electricity company
AS32637_1,6110,Planting,Planting,Planting,Planting
AS32637_2,5122,Cooking in cafeteria,Cooking in cafeteria,China Sugar Company,China Sugar Company
AS32639_1,6110,Planting,Planting,Planting,Planting
AS32640_1,110,Air force,"Air force flight, paratrooper",Army,Army
AS32640_2,7245,High-voltage lines,High-voltage lines,Electricity company,Electricity company
AS32641_1,6110,Planting,"Planting, farm work",Farm work,Planting
AS32642_1,8324,Driving,,Transporting cement blocks,Transporting cement blocks
AS32642_2,7212,Electric welder,,Motorcycle factory,
AS32642_3,8322,Driving,,Taxi,
AS32644_1,7442,Making cotton shoes by hand,Making cotton shoes by hand,Toy and shoe company,Toy and shoe company
AS32645_1,6110,Planting,Planting,Planting,Planting
AS32646_1,6110,Planting,Planting,Planting,Planting
AS32647_1,3131,Printing photographs,"Taking photographs, developing photographs",Photography studio,Photography studio
AS32647_2,5122,Chef,Chef,Chinese restaurant,Chinese restaurant
AS32649_1,7212,Gas welder,Gas welder,Oil refinery,Oil refinery
AS32649_2,7212,Gas welder,Gas welder,Oil refinery,Oil refinery
AS32650_1,8122,Casting iron parts,Casting iron parts,Electrical machinery factory,Electrical machinery factory
AS32650_2,7222,"Fitter, electrogas welder, maintenance and repairs","Fitter, electric welding, maintenance and repairs",Construction company,Construction company
AS32650_3,4100,"Office work, management","Office work, management",Power company,Electricity company
AS32651_1,110,Artilleryman,Artilleryman,Army,Army
AS32651_2,8320,Driver,Driver,Driving,Driving
AS32652_1,8262,Cutting flowers,Cutting flowers,Carpet factory,Carpet factory
AS32652_2,3152,Testing gear wheels,Inspecting gear wheels,Sprocket factory,Sprocket factory
AS32652_3,5132,Service,Serving patients,Hospital,Hospital
AS32652_4,5220,Salesperson,Food product salesperson,Supermarket,Supermarket
AS32652_5,9133,Washing dishes,Washing dishes,Kitchen,Kitchen
AS32654_1,6110,Planting,Planting,Planting,Planting
AS32654_2,110,Armed police,Armed police,Army,Army
AS32654_3,9333,Loading and unloading gravel,Loading and unloading gravel,Moving company,Moving company
AS32654_4,7231,Automotive repairman,Automotive repairman,Automotive repair facility,Automotive repair facility
AS32654_5,4211,Collecting fares at bus station,Collecting fares at bus station,Bus station,Bus station
AS32655_1,8211,Making scythes,Making scythes,Farming equipment factory,Farm implements factory
AS32655_2,8290,Making condiments,Making condiments,Condiment factory,Condiment factory
AS32655_3,3152,Soft water testing,Soft water testing,Condiment factory,Condiment factory
AS32655_4,8290,Filling bottles/jars with seasonings,Filling bottles/jars with seasonings,Tianjin Seasoning Research Institute,Tianjin Seasoning Research Institute
AS32656_1,6110,Planting,Planting,Planting,Planting
AS32656_2,8320,"Driving, transporting food products","Driving, transporting food products",Self-employed business,Self-employed business
AS32656_3,8122,Copper castings,Copper castings,Copper mill,Copper plant
AS32659_1,8281,Manufacturing equipment,Manufacturing equipment,Machine tool factory,Machine tool factory
AS32659_2,4100,Office work,Office work,Municipal committee office,Municipal committee office
AS32660_1,6110,Planting,Planting,Planting,Planting
AS32660_2,7212,"Lathe operator, fitter, welder","Lathe operator, fitter, welder",Tow truck factory,Tow truck factory
AS32661_1,8333,Driver,Operating overhead traveling crane,Tractor factory in Tianjin,Producing tractors
AS32662_1,8211,Worker,Worker,Tianjin First Gear Repair and Maintenance Factory,Manufacturing machine tool gears
AS32662_2,8281,Worker,Manufacturing,"Sanyuanda Machinery Manufacturing Co., Ltd., Tianjin",Manufacturing and exporting decelerators
AS32664_1,2320,Teacher,Teaching,"24th Middle School, Tangshan, Hebei",School
AS32664_2,3439,Cadre,Management,"Nankai District Education Bureau, Tianjin",Education system
AS32665_1,9152,Management,"Storage, maintaining freshness",Vegetable company in Tianjin,Providing vegetables
AS32665_2,9152,Doorman,Security,Living quarters,Doorman
AS32666_1,7233,Technician,Equipment maintenance and repairs,Tianjin First Printing and Dyeing Factory,Weaving and dyeing fabric
AS32666_2,3439,Management,Property management,Tianjin Gold Jewelry Trading Co.,Metal materials trade
AS32667_1,3433,Accounting,Accounting work,Bus assembly factory in Tianjin,Manufacturing public transportation buses
AS32667_2,3433,Accounting,Managing warehouse,Yutian coal mine,Coal production
AS32669_1,8211,Machinist,Planer,Tianjin Railway Signaling Factory,Machinery factory
AS32669_2,8290,Assembly worker,Assembly worker,Thermal flask factory,Thermal flask factory
AS32670_1,8162,Boiler worker,Stoking boiler,"Bohai Radio Factory, Tianjin",Making semiconductors
AS32670_2,8322,Taxi driver,Driving,Self-employed,Driving
AS32671_1,4222,Receptionist,Greeting foreign guests,"First Worker's cultural palace, Tianjin",Worker's cultural palace
AS32671_2,8253,Worker,Hammering nails,Wood pulp factory in Tianjin,Making packing containers
AS32672_1,2221,Surgeon,Surgeon,Steel Works Hospital,Hospital
AS32674_1,7111,Coal miner,Coal miner,Mine,Mine
AS32674_2,6000,Farming,Farming,Farming,Farming
AS32674_3,7137,Construction worker,Electrician,Construction site,Construction site
AS32675_1,6110,Planting vegetables,Planting,Farming,Planting
AS32676_1,1210,Deputy factory director,Deputy factory director,Filter factory in Tianjin,Filter factory
AS32677_1,1210,Management,Management,Self-employed business,Self-employed business
AS32679_1,110,Cadre,Cadre,Army,Army
AS32679_2,3439,Cadre,Cadre,Municipal committee,Government authority
AS32680_1,2411,Accounting,Accounting work,Dagang oil field in Tianjin,Producing oil
AS32681_1,7222,Fitter,Fitter,Machinery repair facility,Machinery repair plant
AS32681_2,8266,Making shoes,Making shoes,No. 8 Shoe Factory,Leather
AS32681_3,3434,Statistician,Statistician,No. 8 Shoe Factory,Shoe factory
AS32681_4,8266,Making shoes,Making shoes,No. 8 Shoe Factory,Shoe factory
AS32682_1,8211,Coiling steel wire into springs,Coiling steel wire into springs,Steel wire company,Steel wire company
AS32684_1,7211,Foundry worker,Sand-casting modeling,Alkali factory in Tianjin,Producing alkali
AS32684_2,8122,Melting worker,Smelting metal,Smelting plant in Tianjin,Non-ferrous metal smelting
AS32684_3,8322,Taxi driver,Driving,Self-employed business,Driving
AS32684_4,5162,Police assistant,"Social order, police assistant","West Station Police Station, Tianjin",Public Security Bureau
AS32685_1,7222,Fitter,Fitter,Steel company in Baotou,Steel company
AS32685_2,110,Soldier,Soldier,Army,Army
AS32685_3,3439,Cadre,Cadre,Tianjin Institute of Surveying and Mapping,Public institution
AS32685_4,3439,Cadre,Cadre,Tianjin Municipal Planning Bureau,Public institution
AS32686_1,7222,Fitter,Machinery assembly,Instrument factory,Instrument factory
