occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
470866,901,am,4,hoofd verkoopsecretariaat,leidinggev functie,machinefabriek,2-11.10,zeker duidelijk
56801,135,am,3,hoofd voedingsassistent,begeleid voedingsassistent,ziekenhuis,2-11.10,zeker duidelijk
513276,955,am,7,hoofd werkplat vrijwilliger tanzania,leiding gev werkplat onderhoud pompstation,watervoorzien,X,zeker duidelijk
1336226,2264,am,2,hoofdagent generalist,verkeerscontroles algemen surveillanc noodhulpradarcontrolesopnem aangiftes enz,regiopolitie amsterdam amstelland,5-82.20,zeker duidelijk
862451,1601,am,1,hoofdagent politie,noodhulp,politie nhn,5-82.20,zeker duidelijk
372211,730,am,1,hoofdagent politie,incidentafhandelingbehandel 112 melding,politie,5-82.20,zeker duidelijk
830802,1541,am,1,hoofdanalist bacteriologie,leidinggev,ziekenhuis,0-52.50,onzeker duidelijk beschrijv
1264888,2145,am,2,hoofdcassier,management,supermarkt,3-31.60,zeker duidelijk
1336226,2264,am,1,hoofdconducteur,veilig lat vertrek treinenschrijv uitstel betalinghandel calamiteit ehbo evacuaties enz,ns reiziger,3-60.20,zeker duidelijk
1454507,2492,am,1,hoofdfacilitairezak,aanstur conciergeskantin medewerkersdivinkop contextbedrijv,scholengemeenschap,2-11.10,zeker duidelijk
71638,161,am,1,hoofdinspecteur politie,leidinggevenopspor,politie,5-82.20,zeker duidelijk
336028,655,am,3,hoofdleidster,hoofd 2 klassig kleuterschol,kleuterschol,1-34.20,zeker duidelijk
1228033,2064,am,4,hoofdmagazijn medewerker,opslan afboek zag profiel dergelijk,fokker aircaft bv,9-54.60,onzeker duidelijk beschrijv
506507,949,am,1,hoofdmonteur,herstell vernieuw spor,strukton rail,0-22.40,onzeker duidelijk beschrijv
623581,1172,am,1,hoofdredacteur,verantwoordleijk inhoud magazinewebsit,uitgeverij,1-59.20,zeker duidelijk
835643,1555,am,1,hoofdtechnisch dienst,technisch onderhoud,voedselverwerk bedrijf,8-49.70,zeker duidelijk
538717,1004,am,4,hoofduitvoerder,leidinggev,aannemersbedrijf,2-11.10,zeker duidelijk
412340,790,am,2,hoofdverkoopster,verkop,brod banketbakkerij,4-51.30,zeker duidelijk
366833,719,am,4,hoofdwijkverpleegkund,leidinggev team wijkverpleg,stichting kruiswerk,0-71.10,zeker duidelijk
1378248,2362,am,1,hooglerar,onderzoek onderwijs management,universiteit,1-31,zeker duidelijk
1112720,1833,am,1,hor beslismedewerker,hor besliss asielaanvrag,immigratie naturalisatiedienst over,3-10.10,onzeker onduid beschrijv
1281608,2180,am,2,hoorbeslismedewerker,interview tekstverwerk besluitvorm,rijksover,3-10.10,onzeker onduid beschrijv
157765,312,am,1,horeca,kok,cater,5-31.30,zeker duidelijk
427126,815,am,4,horeca,diver,sportkantin bar cater snackbar,5-31.30,zeker duidelijk
882874,1626,am,2,horeca,bedien,restaurant,5-32.10,zeker duidelijk
1181607,1979,am,2,horeca,bedien,eetcaf,5-32.10,zeker duidelijk
1418682,2424,am,1,horeca,kokenbezorg schoonmakeninkopenboekhoudingmarket,maaltijd bezorgingsdienst,5-31.30,zeker duidelijk
865055,1604,am,6,horeca assistent,bar keuk bedien,jeugdherberg,5-32.10,zeker duidelijk
344671,679,am,2,horeca medewerker,keuk barschoonmak,brasserie,5-32.50,zeker duidelijk
800373,1487,am,7,horeca medewerker,fritur bardienst terras schoonmak,horeca familliebedrijf,5-32.10,zeker duidelijk
1343267,2280,am,2,horeca medewerker,barmanbedieningkeukenhulp,eetcaf,5-32.10,zeker duidelijk
1367858,2341,am,7,horeca medewerker,diver,horeca bedrijv,5-32.10,zeker duidelijk
468747,899,am,3,horeca medewerkster,barwerkzam,hms host schiphol,5-32.50,zeker duidelijk
1181683,1980,am,3,horeca medewerkster,buffet medewerkster,schouwburg,5-32.10,zeker duidelijk
1352278,2307,am,2,horeca medewerkster,bedien frietbak,cafecafetaria,5-32.10,zeker duidelijk
1382026,2370,am,6,horeca medewerkster,maaltijd bereid,restaurant hotel,5-31.30,zeker duidelijk
242532,464,am,3,horecamedewerker,horecawerkzam,culturel instell,5-32.10,zeker duidelijk
487348,933,am,1,horecamedewerker,organiser feest partij bedien achter bar kok keuk,horecabedrijf,5-32.10,zeker duidelijk
581045,1103,am,2,horecamedewerker,all voorkom horeca werkzam,schouwburg,5-32.10,zeker duidelijk
581045,1103,am,4,horecamedewerker,bedien ontbijtdienst incheck gast,hotel,5-32.10,zeker duidelijk
685438,1301,am,2,horecamedewerker,snackbarwerkzam,snackbar,5-32.10,zeker duidelijk
733251,1383,am,1,horecamedewerker,inkop fritur barwerkzam,hockeyclub,5-32.10,zeker duidelijk
1077565,1794,am,2,horecamedewerker,hotel ontbijt verzorg kamer bungalow schoonmak kok,hotel restaurant bungalowpark,5-40.20,zeker duidelijk
143155,281,am,2,horecamedewerkster,bedieningschoonmaakadministratief,cafetarialunchroomcaferestaurant,5-32.10,zeker duidelijk
1356606,2316,am,4,horecamedewerkster,bedieningkokenadministratieschoonmak,diver bedrijv freelanc,5-32.10,zeker duidelijk
788363,1481,am,5,horecamedewerkster bijban naast studie,bedien gast inricht opruim locatie,horecageleg,5-32.10,zeker duidelijk
558381,1050,am,2,horecaondernemer,,horecabedrijf,5-32.10,zeker duidelijk
1210815,2026,am,1,horecaondernemer,bedienenkok,caferestaurant,5-32.10,zeker duidelijk
1321707,2238,am,1,horecaondernemer,werknemereigenar,horeca,5-10.30,zeker duidelijk
314117,619,am,2,horecaondernemer,bar keukenwerkzam,bareetcaf,5-32.10,zeker duidelijk
577467,1093,am,1,hortulanus,collectiebeher,dierentuin,1-91.40,onzeker duidelijk beschrijv
260567,512,am,1,hostes,omgan mens kinderenfeestjes,mc donald,1-34.90,onzeker duidelijk beschrijv
470866,901,am,8,hostes,zer diver,reisbureau,3-94.40,zeker duidelijk
1132130,1877,am,4,hostes,beurz werk,diver,3-94.40,zeker duidelijk
113676,211,am,7,hotel manager,leidinggev,hotel,5-10.20,zeker duidelijk
113676,211,am,4,hoteldienstenmanager,leidinggev,woonzorg voorzien,2-11.10,zeker duidelijk
648430,1226,am,3,hotelmanager,manager,hotel,5-10.20,zeker duidelijk
648430,1226,am,2,housekeeper,schoonmak,hotel,5-52.20,zeker duidelijk
837777,1561,am,1,houtbewerker,machines werk,houtdraaierij,8-12.08,zeker duidelijk
1343267,2280,am,1,houtbewerker,meubelmakerijaannemerij,meubelmakerijaannemerij,8-11.20,zeker duidelijk
1223318,2053,am,4,houtstapelar,hardhot open aflat,h0utdrogerij,6-31.90,zeker duidelijk
771077,1452,am,2,hovenier,onderhoud open groen,hoveniersbedrijf,6-27.40,zeker duidelijk
771077,1452,am,3,hovenier,onderhoud open groen,hoveniersbedrijf,6-27.40,zeker duidelijk
814658,1513,am,2,hovenier,kas medewerker,plantenkwekerij,6-27.40,zeker duidelijk
1014218,1667,am,2,hovenier,eersteman,lander,6-27.40,zeker duidelijk
1022024,1682,am,1,hovenier,diver werkzam fysiek licht zwar,groenvoorzien,6-27.40,zeker duidelijk
1305124,2204,am,2,hovenier,hovenierswerk,verschill,6-27.40,zeker duidelijk
1037366,1723,am,1,hovenier opleid,schoonmak schoffel,hovenier,6-27.40,zeker duidelijk
810176,1505,am,1,hovenier boomverzorger,all voorkom werkzam,zelfstand ondernemer,6-27.40,zeker duidelijk
251153,486,am,1,hr functionaris,allerlei mbt personeelsbeleid operationel personeelswerk,industrie,2-11.10,zeker duidelijk
573881,1087,am,2,hr manager,instrom doorstrom uitstrom begeleid medewerker,ict bedrijf,2-11.10,zeker duidelijk
788363,1481,am,1,hr manager,werving schrijv beleid signaler hr activiteit functioneringsbeoordelingsgesprek ed,zakelijk dienstverlen onlin agency,2-11.10,zeker duidelijk
1225514,2057,am,1,hr manager,ondersteuningadviser lijnmanagement personel verantwoord,profit organisatie,2-11.10,zeker duidelijk
420184,802,am,1,hr officer,process ontwikkel sollicitaties administratie verzuim train,technisch groothandel,2-11.10,zeker duidelijk
642882,1214,am,1,hrmadviseur,advies hrm gebied,social verzeker,2-11.10,zeker duidelijk
186406,368,am,1,hrmanager,personel organisatie,ivn,2-11.10,zeker duidelijk
186406,368,am,3,hrmanagerrecruitment managermanager hrd,personel organisatie,tempoteam group,1-94.20,zeker duidelijk
1352186,2306,am,1,hrmmanager,coordinerenmanag,politie amsterdamamstelland,2-11.10,zeker duidelijk
516005,961,am,1,huidspecialist,schoonheidsbehandel,schoonheidshuis,5-70.40,zeker duidelijk
446783,855,am,5,huihoud medewerstr,huihoud werk kinderverzorg,poelier,5-52.20,zeker duidelijk
77782,172,am,1,huisart,gezondheidszorg,solopraktijk personel,0-61.05,zeker duidelijk
648445,1227,am,1,huisart,gezondheidszorg 1e lijn volled pakket,eig praktijk,0-61.05,zeker duidelijk
734530,1388,am,2,huisart,behandel patient spreekur visites,gezondheidscentrum,0-61.05,zeker duidelijk
734530,1388,am,3,huisart opleid,behandel paient,huisartsenpraktijk,0-61.05,zeker duidelijk
644476,1219,am,1,huishoud,huishoud,texstiel,5-52.20,zeker duidelijk
1380476,2367,am,6,huishoud assistent,kamer schoonmak keukendienst,zorginstell bejaard,5-52.20,zeker duidelijk
383518,748,am,2,huishoud hulp,stofzuig ram lapp ed,thuiszorg,5-52.20,zeker duidelijk
328730,645,am,1,huishoud medewerker thuiszorg,huishoud,thuiszorgomr,5-52.20,zeker duidelijk
217573,424,am,4,huishoud medewerkster,huishoud ziek mens,zorginstell,5-52.20,zeker duidelijk
507745,950,am,1,huishoud medewerkster,huishoud,hotel,5-52.20,zeker duidelijk
560806,1055,am,2,huishoud medewerkster,winkel bar recreatie huishoud werk,verzorg huis,5-52.20,zeker duidelijk
1445016,2470,am,2,huishoud medewerkster,huishoudelijkwerk,dac vormingscentrum,5-52.20,zeker duidelijk
1445016,2470,am,3,huishoud medewerkster,huishoud werk,dac vormingscentrum,5-52.20,zeker duidelijk
126316,240,am,2,huishoud werk,nan,nan,5-52.20,zeker duidelijk
1455446,2496,am,2,huishoud dien werkster,poets wc kantor klaslokal,scholengemeendschap rooi pann,5-52.20,zeker duidelijk
1433432,2444,am,1,huishoud dienst,schoonmak hotelkamer,hotel,5-52.20,zeker duidelijk
106263,196,am,2,huishoud hulp,huishoud kinderverzorg,artsenfamilie,5-40.20,zeker duidelijk
155010,305,am,4,huishoud hulp,huishoud kok,particulier,5-40.20,zeker duidelijk
242553,465,am,1,huishoud hulp,huishoud werkboodschappenluister oor,orbis,5-52.20,zeker duidelijk
281613,563,am,2,huishoud hulp,huishoud werkzam heden,parteculier,5-52.20,zeker duidelijk
343250,671,am,1,huishoud hulp,huishoud verzorg,thuisorganistatie,5-52.20,zeker duidelijk
582433,1108,am,5,huishoud hulp,huishoud tak,thuiszorgorganisatie,5-52.20,zeker duidelijk
812834,1511,am,4,huishoud hulp,huishoud schoonmak,thuiszorg,5-52.20,zeker duidelijk
834884,1554,am,1,huishoud hulp,ouder help schoonmak huis,tsn,5-52.20,zeker duidelijk
847066,1581,am,2,huishoud hulp,schoonmakenkok,huishoud,5-52.20,zeker duidelijk
874221,1614,am,1,huishoud hulp,huishoud werk,tsn thuiszorg,5-52.20,zeker duidelijk
874221,1614,am,3,huishoud hulp,huishoud werk,zon schild,5-52.20,zeker duidelijk
1245042,2101,am,3,huishoud hulp,schoonmak,priv huis mevrdreesmann,5-52.20,zeker duidelijk
1345403,2288,am,2,huishoud hulp,huishoud woonkamerslaapkwas etc,thuiszorg,5-52.20,zeker duidelijk
1378811,2364,am,1,huishoud hulp,huishoud tak mens thuis,mens thuis,5-52.20,zeker duidelijk
1451172,2482,am,1,huishoud hulp,nan,nan,5-52.20,zeker duidelijk
1201241,1999,am,2,huishoud hulp 32 uur gemiddeld,,1966 1967 gewerkt koekfabriek,5-52.20,zeker duidelijk
404026,770,am,1,huishoud hulphelp,person verzorg huishoud verzorg,thuiszorg32,5-52.20,zeker duidelijk
1077360,1793,am,1,huishoudelijkedienst,koffiezet toilet ed,drukker,5-52.20,zeker duidelijk
281613,563,am,1,huishoudelijkehulp,huishoud takenteven pas 2 kinder,bedrijf parteculier aanhuis,5-40.35,zeker duidelijk
501150,939,am,1,huishoudelijkmedewerker,huisjes schoonhoud,thuiszorg,5-52.20,zeker duidelijk
1442248,2460,am,1,huishoudelijkmedewerkster,huishoudelijketak,priv zorginstell,5-52.20,zeker duidelijk
1213178,2028,am,1,huishoudelijkwerk,schoonmak,hotel,5-52.20,zeker duidelijk
512055,952,am,1,huishouder,schoonmak bedien,horeca,5-52.20,zeker duidelijk
326377,641,am,3,huishoudkund,hoofd dieetkeuk,ziekenhuis weezenland zwoll,5-31.90,onzeker duidelijk beschrijv
821473,1519,am,1,huisman,huishoud,thuis,X,zeker duidelijk
1323508,2241,am,1,huismeester bejaardencomplek,beher servic flat,bejaard zorg,5-51.30,zeker duidelijk
1058408,1756,am,1,huisnaaister,invoersingel waszaksluit naai,thuiswerk,7-79.50,zeker duidelijk
446883,856,am,6,huisouder,naastwon eindverantw team tbv zorg groep verst geh,instell verst geh zorg,1-93.90,zeker duidelijk
433368,830,am,2,huisschilder,schilder werkzam,schildersberdrijf annex spuiterij,9-31.20,zeker duidelijk
815635,1514,am,1,huisschilder,schilder behang klein timmerwerk,eenmanszak,9-31.20,zeker duidelijk
365523,714,am,1,huisvrouw,nan,nan,X,zeker duidelijk
574247,1088,am,1,huisvrouw,nan,nan,X,zeker duidelijk
710605,1330,am,1,huisvrouw,allerleeeei,bedrijf,X,zeker duidelijk
837776,1560,am,1,huisvrouw,nvt,nvt,X,zeker duidelijk
1171312,1953,am,1,huisvrouw,verzorg man gezin bedrijf,landbouwbedrijf,X,zeker duidelijk
1207787,2017,am,2,huisvrouw,zorg huis kinder,thuis,X,zeker duidelijk
1313305,2219,am,1,huisvrouw,huishoud werk,thuis,X,zeker duidelijk
1351768,2303,am,3,huisvrouw,huishoud bezig,priv,X,zeker duidelijk
1370322,2345,am,2,huisvrouw,huishoud,gezin,X,zeker duidelijk
1351768,2303,am,1,huisvrouw bed and breakfast,huishoud bezig bb runn,huishoud bb,5-10.40,zeker duidelijk
560742,1054,am,3,huisvrouw moeder,manag huishoud kinderverzorg echtgenot,thuissituatie,X,zeker duidelijk
1182011,1982,am,4,hulp houshoud,huishoud tak,thuiszorg,5-52.20,zeker duidelijk
1433432,2444,am,4,hulp huishoud,huishoud artsengezin,gezin,5-52.20,zeker duidelijk
155010,305,am,3,hulp huishoud,huishoud werk verzorg kinder,particulier,5-52.20,zeker duidelijk
167277,335,am,3,hulp huishoud,schoonmak,rijk mens,5-52.20,zeker duidelijk
803305,1494,am,1,hulp huishoud,kinder oppas huishoud,doktergezin,5-40.35,zeker duidelijk
823233,1526,am,2,hulp huishoud,huishoud werk verzorg kinder,particulier,5-40.35,zeker duidelijk
1245042,2101,am,4,hulp huishoud,schoonmak,priv mevrnieuwenhuisstephanus,5-52.20,zeker duidelijk
1016851,1672,am,2,hulp tuinbouw,all werkzam,tuinderij,6-27.30,zeker duidelijk
732703,1380,am,3,hulp kapsalon,wassenvervenuitspoel schoonmak,kapsalon,5-70.20,zeker duidelijk
744135,1403,am,2,hulp uitzetter,help uitzet weg,wegenbouwer,9-74.50,onzeker duidelijk beschrijv
174410,345,am,5,hulpmonteur koudetechniek,monter airco unit,installateur 15 werknemer,8-41.80,zeker duidelijk
1116762,1843,am,5,hulpverlener,begeleid jonger,wegloophuis,1-93.10,zeker duidelijk
1222224,2049,am,1,human resources leidinggever adviseur,personeelswerk,industrie,2-11.10,zeker duidelijk
482012,919,am,2,humanistisch vormingsonderwijs,kinder help gedacht iden ontwikel,vrij beroep,1-33.90,zeker duidelijk
446783,855,am,4,hushoud medewerkster,huidshoudelijkwerk kinderverzorg,slagerij,5-40.35,zeker duidelijk
214416,413,am,1,hypotheekadviseur,adviser,tussenperson,3-39.40,zeker duidelijk
1184442,1987,am,1,hypotheekmedewerker,administratiefbeoordel,bank,3-39.40,zeker duidelijk
1133154,1880,am,2,ibm softwar consultant,softwar schrijv ontwerp mak klant adviser,ict consultancy,3-42.20,zeker duidelijk
348781,687,am,1,ic verpleegkund,bewak vital funkties patient,umc,0-71.10,zeker duidelijk
385546,749,am,1,ic verpleegkund,verpleegkund,ziekenhuis,0-71.10,zeker duidelijk
524642,979,am,4,iccc verpleegkund,verpleegkund activiteit,algemen ziekenhuis,0-71.10,zeker duidelijk
273774,545,am,1,ict,nan,nan,0-84.20,zeker duidelijk
1220464,2042,am,1,ict,monitor analyser problem oploss,accountancy,0-84.20,zeker duidelijk
1210211,2023,am,2,ict beher werkzam,system beher,it dienstverlener,0-84.20,zeker duidelijk
745302,1406,am,1,ict beheerder,beher meldkamersystem incl c2000,over,0-84.20,zeker duidelijk
164842,330,am,1,ict consultant,computerwerk,luchtvaart,0-84.20,zeker duidelijk
433456,831,am,4,ict consultant,consultancy ict gebied,airlin,0-84.20,zeker duidelijk
734807,1390,am,1,ict consultant,ict project,ict consultancy,0-84.20,zeker duidelijk
1022500,1683,am,2,ict consultant,consultancy,ict bedrijf,0-84.20,zeker duidelijk
1021468,1681,am,1,ict manager,system beher,verffabriek,0-84.20,zeker duidelijk
334314,652,am,1,ict medewerker,programmeursystanalist projectleider,dienstverlen,0-84.20,zeker duidelijk
628663,1183,am,3,ict projectmanager,manag ict project beher databases etc,consultancy bureau,0-84.20,zeker duidelijk
663767,1248,am,3,ict projectmanager,ict projectmanagement,ict,0-84.20,zeker duidelijk
433456,831,am,2,ict test manager,begeleid test traject ict project,airlin,0-84.20,zeker duidelijk
247753,476,am,1,ictsysteemarchitect,computerystem bouw main fram as400,importeurdistribtie,0-84.20,zeker duidelijk
1030247,1699,am,4,ictdeskund,adviser gebruiker mak beleid coordiner activiteit,universiteit,0-84.20,zeker duidelijk
745501,1407,am,4,icter,diver,centric,0-84.20,zeker duidelijk
520687,967,am,2,ictmedewerker,onderhoud ictsystem,uitgeverij,0-84.20,zeker duidelijk
84553,177,am,1,ictr,beher unix nas system applicatie beheerder catia,vliegtuigfabriek,0-84.20,zeker duidelijk
846602,1579,am,2,icverpleeegkund,verpleegkunidg tak,gezonfdheidszorg,0-71.10,zeker duidelijk
603523,1139,am,1,melkveebedrijf,all voorkom werkzam melkveebedrijf,melkveebedrijf,6-12.50,zeker duidelijk
1263385,2139,am,1,implementatie manager,vergader lesgev procedures verbeter softwar uitroll,ict,3-42.20,zeker duidelijk
1443232,2464,am,4,implementatric instapj project welzijnswerker,coordiner ontwikkelingsstimuler samenspel moeder kind,alcides adam,1-93.10,zeker duidelijk
60337,143,am,3,kruidernier winkel plus melklop,nan,zus,4-51.30,zeker duidelijk
324670,635,am,4,verkop binnendienst,inkop verkop,toeleverancier olie gas product,4-22,onzeker duidelijk beschrijv
1032761,1706,am,3,inbound callcentermedewerker accheerl,helpdesk medewerker inbound call,accheerl,3-94.10,zeker duidelijk
1032761,1706,am,2,inbound callcentermedewerker twenty4help,helpdesk medewerker inbound call,twenty4help,3-94.10,zeker duidelijk
1340245,2270,am,1,incassomedewerkster,binnekom post beantwoordenbehandel,deurwaarderskantor,3-21.20,zeker duidelijk
1340245,2270,am,2,incassomedewerkster,invoer nieuw zak huurincasso,deurwaarderskantor,3-21.20,zeker duidelijk
348261,684,am,2,indicatieadviseur awbz,behandel aanvrag awbz,ciz,3-10.10,zeker duidelijk
110783,206,am,1,industrieeel naaister,produktie werk,hijs sjorband,7-91.30,zeker duidelijk
823148,1525,am,1,industrieel reiniger,vrachtwag reinig hogedruk hooglaagspann,mourik reinigingsbedrijf,9-99.10,onzeker duidelijk beschrijv
254747,498,am,1,informatie analist,analyser bedrijfsprocess tbv automatiser,dienstverlen detacher bedrijf,0-82.40,zeker duidelijk
1367858,2341,am,4,informatie analist,diver,luchtvraartorganisatie,0-82.40,zeker duidelijk
1367858,2341,am,1,informatie architect,diver,overheidsorganisatie,0-21.20,onzeker onduid beschrijv
1427304,2436,am,5,informatie assistent,invoer gegeven computer,schoolbenod,3-42.20,zeker duidelijk
317808,626,am,2,informatieanalist,ontwerp analys,ict verzekeringsbedrijf,0-82.40,zeker duidelijk
446563,854,am,5,informatieanalistsysteemontwerper,programmer computerbeher,metaalindustrie,0-84.20,zeker duidelijk
562706,1060,am,1,informatiemanager zorgverzekerar,informatiebeleid advies project toetsing kades,zorgverzekerar uvit,3-93.50,zeker duidelijk
1231542,2067,am,2,informatiemedewerkster vvv,informatric,vvv,3-94.90,zeker duidelijk
52366,122,am,4,informatric ns,informatie gev,nederland spoorweg,3-94.90,zeker duidelijk
715057,1339,am,12,informatricegid,toeristisch informatie gids buitenland toerist,vvv rotterdam,5-91.20,zeker duidelijk
1067502,1775,am,1,infratechiek tekenar,teken,infra techinek boring bemal,0-32.40,zeker duidelijk
1273537,2159,am,1,ingenieur,inspecties bereken uitvoer,adviesbureau,0-22.10,zeker duidelijk
1440301,2454,am,1,inkomensconsulent,verstrek uitker,dwi,3-10.10,zeker duidelijk
1418682,2424,am,2,inkop coordinator,inkopenrapport mak backlog,multinational bedrijf,4-22.20,zeker duidelijk
335415,653,am,1,inkop aanbestedingsadviseur,adviser,gemeent,2-11.10,zeker duidelijk
1063158,1765,am,3,inkoopmanager,inkoopmanager,retailorganisatie,4-22.20,zeker duidelijk
44336,106,am,4,inkoper,inkop all velux product auto paperclip daarbij behor correspondentie archiver verwerk kilom,velux nederland bv,4-22.20,zeker duidelijk
710552,1329,am,1,inkoper,inkop material dienst,luchtvaart,4-22.20,zeker duidelijk
1304065,2198,am,1,inkoper kam coordinator,inkkopcalculatiewerkvoorbereidingarbokam coordinator,klein metal installatie,4-22.20,zeker duidelijk
1222760,2052,am,4,inkoper nonferrometal,inkop non ferrometal,oud ijzerhandel,4-22.20,zeker duidelijk
1385358,2380,am,1,inkoper retailorganisaties,inkop,retailorganisatie,4-22.20,zeker duidelijk
1455335,2495,am,1,inpakker kaarpakhuis,inpak doz seal parrafiner plastificer kaz,kas verwerk verpakkingsbedrijf,9-71.50,zeker duidelijk
1413625,2412,am,3,inpakker supermarkt,inpak produktenschoonhoud winkel,supertmarktdetailhandel,4-51.30,zeker duidelijk
681187,1290,am,1,inpakster,verwerk inpak vriez seal kreeft,visverwerkingsbedrijf,7-79.40,zeker duidelijk
585732,1118,am,3,inpakster lopend band,inpak,kortman intradal,9-71.50,zeker duidelijk
338486,665,am,1,inpakster gered produkt,inpak,medical suples maakt infuusslang infuuszak,9-71.50,zeker duidelijk
720802,1351,am,2,inricht werker,woonbegeleid,jeugdhulpverlen,1-93.10,zeker duidelijk
760650,1436,am,1,inrichtingswerker gevangenis,begeleid gedetineerd,justitie,5-89.30,zeker duidelijk
540477,1009,am,1,inseminator,inseminer koei,cop veren,0-54.90,zeker duidelijk
1178656,1973,am,6,inservic opleid verpleegkund a,opleid verpleegkund,ziekenhuis,0-71.10,zeker duidelijk
322352,631,am,3,inservic technicus,storing oploss detectie apparatuurvideo system,detailhandel,8-55.60,zeker duidelijk
1132457,1878,am,2,inspecteur,product controler fabriek war lawaai damp,industrie,9-49.80,zeker duidelijk
557186,1045,am,2,inspecteur buitendienst,huisbezoek ihk uitvoer ww zw wao etc,uitvoeringsorganisatie sccial verzeker,3-10.10,zeker duidelijk
482584,921,am,2,inspecteur verzekerar,verkop schaden levensverzeker,verzekerar,4-41.20,zeker duidelijk
1240360,2093,am,3,inspecteur waterleid installaties,begeleid inspecter drinkwaterinstallaties nieuwbouwproject bestaand woningbouw,waterleidingbedrijf,0-61.40,zeker duidelijk
581501,1105,am,1,instalatiemonteurcvloodgieter,montag,instalatiebedrijf,0-35.50,zeker duidelijk
344244,676,am,1,installatie beheerder hijskran,controler onderhoud verhelp storing hijskran,metal industrie,9-73.35,zeker duidelijk
338127,662,am,1,installatie monteur,loodgieter werk,installatie bedrijf,8-71.05,zeker duidelijk
1446025,2475,am,1,installatieadviseur zzper,adviseur,bloem installatieadvies,2-11.10,zeker duidelijk
42000,101,am,1,installatiebedrijf,loodgieter,loogieter verwarmingsbedrijf,8-71.05,zeker duidelijk
1034502,1712,am,1,installatiemonteur,loodgieterswerkzam cv installatiemontag electrotechnisch intallatiewerzam werktuigbouwkund installatiewerkzam,allround installatie bedrijf,8-71.05,zeker duidelijk
664354,1252,am,2,instellingskokdieetkok,bereid maaltijd,verzorgingscentra ziekenhuis,5-31.30,zeker duidelijk
711105,1333,am,1,instructric,gev paardrijdless mindervalid ruiter,maneg,1-80.20,onzeker duidelijk beschrijv
1081575,1802,am,2,instrumentatie technicus,onderhoud enreparaties met instrument,technisch bedrijf,8-42.30,zeker duidelijk
603773,1140,am,3,instrumentation technicusenginer,technisch dienst intern bedrijf onderhoud servic,industrie,8-42.30,zeker duidelijk
1285231,2186,am,2,instrumentmaker,slijp bor fres handbewerk,kleinmetal,8-42.30,zeker duidelijk
1438380,2452,am,1,instrumentmaker,apparatur mak ontwikkel,universiteit,8-42.30,onzeker onduid beschrijv
375316,735,am,3,instumentmaker,onderhoud meetinstument,zuid gelder nut bedrijv,8-42.30,zeker duidelijk
77554,171,am,1,intaker bijzonder opvang coa,intak crisisinterventie asielzoeker gedragsproblem azc,central organ opvang asielzoeker,1-93.10,zeker duidelijk
317626,624,am,4,integral directeur basisonderwijs,directietak,primair onderwijs,1-39.40,zeker duidelijk
1443232,2464,am,5,integral leidster kinderopvang welzijnswerker,kinder licham handicap begeleid regulier opvang,impul st welzijn baarsjes,1-34.20,zeker duidelijk
413224,792,am,2,integratie manager,projectleider integratie project fusie,rd afdel multinational,2-11.10,zeker duidelijk
54733,128,am,1,intendant,beher representatief pand,ministerie buitenland zak,5-51.20,zeker duidelijk
73276,165,am,4,intercedent,mens werk help,uitzendorganisatie,1-94.20,zeker duidelijk
127108,241,am,6,intercedent,ws diver bedrijv,start peopl,1-94.20,zeker duidelijk
252212,491,am,2,intercedent,flexwerker klant,randstad uitzendbureau,1-94.20,zeker duidelijk
300225,587,am,3,intercedent,commerciel binnendienstadministratief,adecco,1-94.20,zeker duidelijk
508378,951,am,5,intercedent,werving selectie,uitzendbureau,1-94.20,zeker duidelijk
524016,976,am,3,intercedent,werving selectie,uitzendbranch,1-94.20,zeker duidelijk
1017347,1673,am,5,intercedent,werkbemiddel,commercieel,1-94.20,zeker duidelijk
1358280,2318,am,1,interieeurverzorgster,schoonmaakwerkzaamhedenbehandelkamer,praktijk fysiotheraspie prenger hoekman,5-52.20,zeker duidelijk
1034578,1713,am,2,interieuerverzorgster,scoonmak,kantor,5-52.20,zeker duidelijk
113787,212,am,1,interieur verzorgster,huishoud tak,bnmo,5-52.20,zeker duidelijk
365880,715,am,2,interieuradviseur,advies verkop interieur partikulier,complet woninginricht,1-62.30,onzeker duidelijk beschrijv
1240141,2091,am,1,interieurbouwer,meubel mak,interieurbouw,1-62.30,zeker duidelijk
1266067,2146,am,1,interieurmedewerkster,hand spandienst bedrijf man,installatie techniek,5-52.20,onzeker onduid beschrijv
56842,136,am,2,interieurverzorgster,poets,brandwer kazern huis,5-52.20,zeker duidelijk
56842,136,am,4,interieurverzorgster,poets,huis,5-52.20,zeker duidelijk
110341,204,am,1,interieurverzorgster,schoonmak,schoonmaakbedrijf,5-52.20,zeker duidelijk
386353,753,am,1,interieurverzorgster,schoonmak,gemeent aalt,5-52.20,zeker duidelijk
404026,770,am,2,interieurverzorgster,schoonhoud gebouw,dierenkliniek,5-52.20,zeker duidelijk
414043,793,am,1,interieurverzorgster,schoonmak,zp hotel,5-52.20,zeker duidelijk
437085,837,am,1,interieurverzorgster,schoonmak,schoonmaakbedrijf,5-52.20,zeker duidelijk
475156,909,am,1,interieurverzorgster,schon mak kantor oa,schoonmak,5-52.20,zeker duidelijk
