occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
1201310,2000,am,2,serveerster,server,stationrestauratie,53210,zeker duidelijk
1242301,2098,am,2,serveerster,koffiethee rondbreng,provinciehuis,53210,zeker duidelijk
1351106,2301,am,2,serveerster,bedien,weg resturant,53210,zeker duidelijk
1456153,2497,am,7,serveerster,bedien,restaurant,53210,zeker duidelijk
1456153,2497,am,8,serveerster,bedien,restaurant,53210,zeker duidelijk
1456153,2497,am,10,serveerster,bedien,restaurant,53210,zeker duidelijk
1223323,2054,am,2,servic analist,analiser services storing,kpn,85630,zeker duidelijk
821724,1522,am,4,servic enginer,servic,industrie,43130,zeker duidelijk
827541,1533,am,3,servic enginer,services verlen verpakkingsmachines,machin leverancier,43130,zeker duidelijk
1316251,2228,am,1,servic enginer,onderhoudsmontag programmer werkzam,audiovisuel verkop ondeheroud,43130,zeker duidelijk
731207,1375,am,2,servic enginer gammacameras,onderhoud gammacameras nucleair geneeskund,servicebedrijf medisch apparatur,85230,onzeker duidelijk beschrijv
680712,1288,am,1,servic ingener,beher gebouwgebond installaties,installatie bedrijf,43130,zeker duidelijk
1326631,2247,am,2,servic manager,aanstur receptie personel klantenkontaktpc werkzam,personenautomobielbedrijf motorvoertu,21110,zeker duidelijk
1253183,2120,am,1,servic monteur,machin onderdel bewerk,machin fabriek,43130,zeker duidelijk
1316251,2228,am,4,servic monteur,reparatie witbruingoed,reparatie witbruingoed,84110,zeker duidelijk
1361581,2323,am,1,servic monteur,servic verlen lokatie telefonisch ondersteun,elektrotechnisch installatiebedrijf,43130,zeker duidelijk
767244,1448,am,1,servic specialist,servic gebouw gebondeninstalaties,technisch beher,43130,zeker duidelijk
1235413,2078,am,1,servic technicus,onderhoud reparatie,medisch dienst verlen,43130,zeker duidelijk
580666,1099,am,1,servicedesk medewerker,administratiev organiser tak,bank,39410,zeker duidelijk
1376142,2356,am,6,servicedienst medewerker electronicus,reparatie pager,telecom bedrijf leverancie oproepsystem,43130,zeker duidelijk
1084510,1808,am,1,servicemanager,zorgdrag leverancier goed werk opleverd,energie distributie bedrijf it organisatie,21110,zeker duidelijk
1415666,2418,am,3,servicemedewerker,kassawerkzam,tankstation,33160,onzeker duidelijk beschrijv
732373,1378,am,2,servicemonteur,reparer reinigingsvoertu,leverancier reinigingsvoertu,43130,zeker duidelijk
538817,1005,am,3,servicemonteur gashaard cvketel,storing onderhoud cvketel gashaard,gasserviceteam,03550,zeker duidelijk
870458,1610,am,1,servicemonteur lift roltrapp,onderhoud storing,lift,85160,zeker duidelijk
1248308,2111,am,1,servicespecialist,reparatie industrieel koudeinstallaties,landelijk operer koeltechnisch bedrijf,85560,zeker duidelijk
1223323,2054,am,3,sevic monteur,opheff storing telecommunicatie apparatur,kpn,85630,zeker duidelijk
1025831,1688,am,2,slachter,varkensslacht,slachterij,77320,zeker duidelijk
1246718,2108,am,1,slager,slacht vles verwerk worst mak verkop,klein winkelbedrijf,77310,zeker duidelijk
1007541,1656,am,2,slagerijmedewerkster,komt kijk,slagerij,77310,zeker duidelijk
558802,1052,am,1,slijter,verkop adviser inkop presentatie bijvull schoonmak,filiaalbedrijf,41030,zeker duidelijk
617812,1165,am,1,sloper,slop ijzerkoper gebouw,sloperij,95945,zeker duidelijk
646667,1224,am,5,sloper,slop ruim werksam heden,sloper bedrijf,95945,zeker duidelijk
1273765,2161,am,4,smelterelectrolys,electrolys oven onderhoud,zalco,72190,zeker duidelijk
588300,1127,am,1,snackbar houdder,patat bak,snackbar,51050,zeker duidelijk
582308,1107,am,2,snijder,snijd,recticel,62110,onzeker onduid beschrijv
1030347,1700,am,1,sociaal pedagogisch hulpverleenster,begeleid client verstand eo licham beperk begeleid stagiaires leerling,gezondheidszorg,19390,zeker duidelijk
1338146,2269,am,1,sociaal psychologisch medewerker voortgezet onderwijs,leerlingbegeleider,middel schol,19350,zeker duidelijk
550820,1030,am,1,sociaal rechercheur,fraud opspor,gemeent,39310,onzeker duidelijk beschrijv
1447161,2477,am,3,sociaal verpleegkund,voorlicht spreekur bron contactonderzoek project etc,ggd,07130,zeker duidelijk
715057,1339,am,10,sociaal werkster,begeleid rond ziekteontslagpensioen,stuwadoorsbedrijf mueller thoms rotterdam,19310,zeker duidelijk
1380665,2368,am,1,sociaaljuridisch dienstverlen,oploss social financiel problem client,asocialljuridisch adviesbureau,19310,zeker duidelijk
1147217,1906,am,2,socio therapeut,observer begeleid ouder kinder 04 jr n babydagbehandel,bavo rno groep psq0,19320,zeker duidelijk
1363060,2328,am,1,sociotherapeutisch medewerker,begeleid verslaafd,tactus verslavingszorg,19350,zeker duidelijk
628234,1182,am,1,softwar consultant,ontwikkel softwar,ict bedrijf,08420,zeker duidelijk
846605,1580,am,1,softwar enginer,ontwerp bouw softwar,itafdel verschill bedrijv,08420,zeker duidelijk
846605,1580,am,2,softwar enginer,ontwerp bouw softwar,itafdel verschill bedrijv,08420,zeker duidelijk
1028615,1698,am,1,softwar enginer,programmer,rundveeverbeteringsorganisatie,08420,zeker duidelijk
1028615,1698,am,3,softwar enginer,programmer,rundveeverbeteringsorganisatie,08420,zeker duidelijk
1133154,1880,am,1,softwar enginer,softwar schrijv ontwerp mak,softwar huis,08420,zeker duidelijk
1066056,1769,am,3,softwar medewerker,onderhoudsdienst procescomputer,brouwerij,08420,zeker duidelijk
884500,1628,am,1,softwar ontwikkelar,computer programmer,autoleasebedrijf,08420,zeker duidelijk
1152450,1916,am,4,soldat,leger,landmacht,a,zeker duidelijk
1305124,2204,am,3,soldat,nan,defensie,a,zeker duidelijk
1367302,2337,am,3,soldat,vragtwagensjafeur,leger,98550,zeker duidelijk
1414231,2413,am,2,soldat boordschutter,alg militair tak schiet kanon wapen,defensie,a,zeker duidelijk
671504,1264,am,3,sorteerster,sorter briev,grot postbedrijf,37020,zeker duidelijk
1067331,1774,am,1,sourcing production manager,nan,retail kleding,21110,onzeker onduid beschrijv
1313305,2219,am,3,souscheffin,leidinggev tak,ministerie,21110,zeker duidelijk
1068652,1776,am,2,specialist gegevensbeher applicatiebeher,gegevensbeher applicatiebeher,ziekenhuis bethesda,08420,zeker duidelijk
1053554,1748,am,1,specialist groen milieu,adviser schriftelijk mondel,rijksover,21110,zeker duidelijk
1273765,2161,am,1,specialist milieubescherm,milieu norm handhav,zalco aluminiumfabriek electrolyse0,72190,zeker duidelijk
580233,1096,am,1,specialist verzeker,verkop administratief,bank,44120,zeker duidelijk
1446028,2476,am,7,specifiek verpleegkund chronisch ziek gehandicapentzorg,adviser train wijkverpleegkund bemiddel hulpmiddel woningaanpass client,regional kruisveren,07120,zeker duidelijk
540477,1009,am,2,sperma controleur,control dierlijk sperma,gezondheidsdienst dier,06520,zeker duidelijk
1326631,2247,am,9,sportmasseursportverzorger,eerstehulp sportblessures preventie sportbelssures,voetbalbond sport,07640,zeker duidelijk
1326631,2247,am,10,sportmasseursportverzorger,eerstehulp sportblessures preventie sportbelssures,amateur voetbalclub sport,07640,zeker duidelijk
1326631,2247,am,11,sportmasseursportverzorger,eerstehulp sportblessures preventie sportbelssures,amateur voetbalclub sport,07640,zeker duidelijk
1326631,2247,am,12,sportmasseursportverzorger,eerstehulp sportblessures preventie sportbelssures,amateur voetbalclub sport,07640,zeker duidelijk
1326631,2247,am,13,sportmasseursportverzorger,eerstehulp sportblessures preventie sportbelssures,bvo sport,07640,zeker duidelijk
1351155,2302,am,1,spuitercilindermonteur,spuitenmonter,metal,72850,zeker duidelijk
1111082,1830,am,4,sr technician supervisor production,production,pharmceutisch,01420,onzeker duidelijk beschrijv
747864,1414,am,7,staffunctionaris,ontwikkel methodisch werkensamenwerkentrain communicatie verzorg,gecombineerd verpleeghuis,31010,zeker duidelijk
1368882,2344,am,3,staffunctionaris opleidingscentrum kraamverzorgster internaatsverband,vormgev uitvoer opleid samenwerk 2 med stafled buit docent,provincial kruisveren gelderland,07310,zeker duidelijk
1178656,1973,am,3,staffunctunctionaris,ontwikkel adviser beleid,thuiszorg jeugdgezondheidszorg,31010,zeker duidelijk
707783,1323,am,8,stafmedewerker,calculatie risicoanalys,verzekeringsmaatschappij,39350,zeker duidelijk
877630,1622,am,3,stafmedewerker,ondersteun ontwikkel,thuiszorgorganisatie,39310,zeker duidelijk
1171177,1951,am,4,stafmedewerker,administratief,hogeschol,39310,zeker duidelijk
1183315,1985,am,2,stafmedewerker commerciel zak,communicatie relatiemarket pr,bankensector,15955,zeker duidelijk
760158,1435,am,1,stafmedewerker financien,fin control werkzam,onderwijsorganisatie,33120,zeker duidelijk
661217,1242,am,1,stafmedewerker pr communicatie,verantwoord pr communicatie,sportdrenth provincial sportrad,15955,zeker duidelijk
710286,1327,am,1,stafmedewerker project,kwaliteitsproject leid cor00640069ner,algemen ziekenhuis,21110,zeker duidelijk
557227,1046,am,6,stalknecht,verzorg paardenvoerenuitmest,maneg,62490,zeker duidelijk
1340357,2271,am,4,statistisch programmeur,programer softwar,tno,08420,zeker duidelijk
1303423,2197,am,3,steigerbouw,steigerbouw,steigerbouw,95940,zeker duidelijk
1285231,2186,am,3,stempelmaker,handbewerk,kleinmetal,72420,onzeker duidelijk beschrijv
637713,1205,am,1,stoffeeerder,stoffer woning project,woninginricht projectstoffer,79620,zeker duidelijk
1413034,2409,am,2,stoffenpatronenbeheerder,stofstal snijd vertegenwoordiger patronenverkop groothandel,stoffengroothandel,79450,zeker duidelijk
1284874,2185,am,2,storingsmonteeur,storingsdienst 5 ploegendienst,papier kartonindustrie,85560,zeker duidelijk
587012,1125,am,2,storingsmonteur,oploss storing produktiemachines,metal industrie,83310,onzeker duidelijk beschrijv
1201006,1998,am,1,stralingsdeskund materiaaldeskund,inspecties,rontg technisch dienst rotterdam,94980,zeker duidelijk
672670,1269,am,3,stratenmaker,legg strat riol,gemeent,95160,zeker duidelijk
687042,1306,am,3,stratenmaker,bestrat legg,bouwbedrijf,95160,zeker duidelijk
1014218,1667,am,1,stratenmaker,straatmaker,wegenbouw,95160,zeker duidelijk
1201711,2003,am,3,stratenmakergrondwerker,stratenmakergrondwerker,grondverzet,95160,zeker duidelijk
754745,1428,am,1,student,studer,inholland,x,zeker duidelijk
634043,1198,am,4,studentassistent,voorbereid werk taalonderzoek zak uitwerkenverwerk,onderzoeksinstitut,13190,zeker duidelijk
1178161,1971,am,2,stuurman,wacht houd brug toezicht lad loss,scheepvaart maatschappij,97120,zeker duidelijk
812545,1510,am,1,super vision,nee,,x,zeker duidelijk
540231,1007,am,2,supermarkt medewerkster,cassier brod groenteafdel uitpakk,supermarkt,33160,zeker duidelijk
1273612,2160,am,2,supermarktmedewerker,vakkenvuller,ah miro supermarkt,45130,zeker duidelijk
857107,1594,am,2,supervisor,begeleid student curacao,zelfstand,13190,zeker duidelijk
1040688,1728,am,2,supervisor,leiding gev warehous,dhl expres,21110,zeker duidelijk
1351768,2303,am,4,supervisor,surveiller,hogeschol,13190,onzeker duidelijk beschrijv
1367611,2339,am,1,supervisor,leiding gev werkvloer,path bios,21110,zeker duidelijk
1425775,2434,am,5,supervisor magazijn,aanstur personel,eaton,21110,zeker duidelijk
1425775,2434,am,6,supervisor magazijn,aanstur ploeg,polaroid,21110,zeker duidelijk
1111082,1830,am,3,supervisor quality assuranc,administratief,pharmaceutisch,39310,zeker duidelijk
877512,1621,am,3,supervisorcoachtrainer,begeleidingsactiviteit,diver jeugdzorginstell,39310,zeker duidelijk
1273612,2160,am,3,supoermarktmedewerker,kassier broodkaasvleeswarenafdel,supermarkt ah,33160,zeker duidelijk
625202,1176,am,1,supply chain planner,plann,pharmaceutisch bedrijf,39220,zeker duidelijk
1084705,1809,am,4,support representativ busines services,opvolg vragenverzoek betrek kantoorartikel zowel extern intern klant werk erpsystem orderinvoer inkoo,verkooporganisatie kantoorartikel,43120,zeker duidelijk
662210,1244,am,1,system administrator,onderhoud beher netwerk server desktop helpdesk tak,wetenschapp instell,08310,zeker duidelijk
1172006,1956,am,3,system plafond monteur,plaats system plafond,bouw bedrijf,08310,zeker duidelijk
720388,1349,am,2,systeemanalist programmeur,bouw test computerprogrammas,bank,08420,zeker duidelijk
744633,1405,am,1,systeembeheerder,beher computer,grot metal,08310,zeker duidelijk
1303423,2197,am,1,systeembeheerder,systeembeheerhelpdesknetwerkbeher,jeugdpsychiatrie,08310,zeker duidelijk
1340357,2271,am,2,systeembeheerder,lucht houd computercluster bredijf,uitgever vakblad,08310,zeker duidelijk
1340357,2271,am,3,systeembeheerder,lucht houd computercluster,institut vallend ministerie landbouw visserij,08310,zeker duidelijk
1283287,2182,am,1,systeembeheerderinkopervoorraadbeheerder,systeembeheervoorraadbeher international inkop,handelsondernem,08310,zeker duidelijk
1208740,2021,am,2,systeemontwikkelar,systeemontwikkel programmer,softwar leverancier,08420,zeker duidelijk
1208740,2021,am,4,systeemontwikkelar,programmer,verzekeringsmaatschappij,08420,zeker duidelijk
1208740,2021,am,5,systeemontwikkelar,systeemontwikkel programmer,verzekeringsmaatschappij,08420,zeker duidelijk
1070301,1779,am,1,system netwerk manager it coordinator,system netwerk management server netwerk personel,stichting,08310,zeker duidelijk
686785,1305,am,1,td monteur,montagedemontag lean reperatielass,td auping bed,84990,zeker duidelijk
1233162,2071,am,3,taconnexxionxi chauffeur 8 person groep vervoer,groep person vervoer,connexxion gooi vecht strek,98530,zeker duidelijk
1207310,2014,am,1,tamleider,diver,grootwinkelbedrijf,21110,zeker duidelijk
720323,1348,am,3,tandartsassist,receptionist help behandel,tandartspraktijk,59940,zeker duidelijk
558465,1051,am,3,tandartsassistent,assister tandart,praktijk tandart hulskort sprang capell,59940,zeker duidelijk
720323,1348,am,2,tandartsassistent,receptionist help behandel,tandartspraktijk,59940,zeker duidelijk
1031760,1702,am,1,tandartsassistent,stoelassistentebalieassistent,tandartspraktijk,59940,zeker duidelijk
1150067,1910,am,2,tandartsassistent,assister tandart telefon balie,tandartspraktijk,59940,zeker duidelijk
1180486,1975,am,2,tandartsassistent,assister stoelsteriliserenfotos ontwikkel,tandart,59940,zeker duidelijk
1443083,2462,am,1,tandartsassistent,assister stoel administratie,tandartspraktijk,59940,zeker duidelijk
1326631,2247,am,15,tankmonteur centurion,onderhoudswerkzam 2e lijn gevechtstank,militair dienst over,98560,zeker duidelijk
672033,1266,am,1,tankwag chauffeur,olie garagebedrijf reparer autos laswerkzam,olie benzin q8,98560,zeker duidelijk
765835,1446,am,2,taxi chauffeur,chauffeur,taxischiphol vervoer,98530,zeker duidelijk
1253183,2120,am,2,taxi chauffeur,rijd,taxi bedrijf,98530,zeker duidelijk
1307368,2207,am,1,taxitouringcar chauffeur,chauffeur,taxi bedrijf,98530,zeker duidelijk
1223318,2053,am,2,taxichauffeur,rijd taxi,taxibedrijf,98530,zeker duidelijk
1223318,2053,am,3,taxichauffeur,rijd taxi,taxibedrijf,98530,zeker duidelijk
685040,1299,am,5,taxichauffeur,auto rijd mens begeleid,taxibedrijf,98530,zeker duidelijk
605558,1144,am,3,taxichauffeurtelefonist,mens vervoerenrit aanvrag noter,taxi bedrijf,98530,zeker duidelijk
1276227,2168,am,1,team leider,leiding gev,telemarket,21110,zeker duidelijk
1143804,1898,am,3,teambegeleider,team begeleid begeleidkamerwon project,jeugdhulpverlen,21110,zeker duidelijk
1046241,1736,am,1,teamleider,leidinggev docententeam beleidsondersteun,kunstencentrum non profit,21110,zeker duidelijk
1122464,1853,am,2,teamleider,leidinggev 35 medewerker verantwoord 25 client,instell gehandicaptenzorg,21110,zeker duidelijk
1240360,2093,am,1,teamleider,leidinggev ban 25 waterleid monteur,waterleid bedrijf,21110,zeker duidelijk
1253670,2122,am,1,teamleider,leiding gev,dagcentrum kinder verstand beperk,21110,zeker duidelijk
1447161,2477,am,2,teamleider,aanstur verpleegkund team,ggd,21110,zeker duidelijk
1388301,2386,am,1,teamleider accountantskantor,teamleid relatiebeher,accountantskantor,21110,zeker duidelijk
1375722,2355,am,1,teamleider horeca,coordiner leidinggev,theater,21110,zeker duidelijk
737163,1394,am,1,teamleider intern transport,begeleid motiver groep 12 person,isolatiefabrikant,21110,zeker duidelijk
1416736,2420,am,4,teamleider landmeetkund buitendienst,aanstur coordiner landmeetkund buitendienst,ingenieursbureau,21110,zeker duidelijk
1084510,1808,am,2,teamleider local support medewerker,leiding gev tien tal local support medewerker,it bedrijf,21110,zeker duidelijk
1376142,2356,am,3,teamleider polikliniek,leiding gev 90 medewerker,ziekenhuis,21110,zeker duidelijk
1011876,1662,am,1,teamleider research development,leiding gev projectorganisatie productontwikkel,technisch productiebedrijf,21110,zeker duidelijk
734460,1386,am,2,teamleider salarisadministratie,leidinggev vergader administratief,zorg organisatie,21110,zeker duidelijk
537878,1002,am,1,teamleider wmo hulp huishoud,leiidinggev medwerwerker werkvloer contact onderhoud client intak client,zorginstell,21110,zeker duidelijk
821635,1521,am,2,teamleider zakelijk relaties,management,rabobank,21110,zeker duidelijk
823347,1527,am,4,teamleiderwerkbegleider diver team,coachingaanstur begeleid divesr team binn residentiel juegdzorginstell,residentiel jeugdzorg,21110,zeker duidelijk
778463,1466,am,3,teamleidster praktijkbegeleidster,meewerk teamleidster praktijkbegeleidster,zorginstell,21110,zeker duidelijk
1067502,1775,am,2,techisch project nakijk,projet nakijk controler,ministerie water verker,13190,zeker duidelijk
776872,1463,am,1,technonderwijsas,ondersteun lesactiviteit,schol,13280,zeker duidelijk
1413577,2411,am,1,technicus,opperetorcontrol,akzonobel,03510,onzeker duidelijk beschrijv
1133860,1882,am,2,technisch adviseur,bezoek klant,techn dienstverlen,43130,zeker duidelijk
1342305,2278,am,1,technisch adviseur,simulaties advies projectleid kantoorwerk 80 computerwerk 20 overleg,ingenieursbureau,43130,zeker duidelijk
1004486,1651,am,1,technisch commercieel adviseur,klant bezoek offeret mak bijkom administratief werk,machinefebriek handelsmaatschappij tbvb metaalbewerk,43130,zeker duidelijk
1245827,2104,am,1,technisch commercieel medewerker,technisch commercieel,bouwmaterialenhandelhoutconstructiebedrijf,43120,zeker duidelijk
1250614,2116,am,1,technisch inkoper,vergader onderhandel bell reiz computerwerk,industrie zwar metal electro assemblagebedrijv,42220,zeker duidelijk
1453077,2489,am,5,technisch inkoper,inkop technisch onderdel technisch dienst,groothandel medisch apparatur,42220,zeker duidelijk
1440044,2453,am,1,technisch manager,leidinggev,rijkswaterstat,21110,zeker duidelijk
1437582,2451,am,1,technisch medewerker,reparer keur elektrisch handgereedschap,technisch groothandel,03410,zeker duidelijk
888481,1642,am,1,technisch oogheelkund assistent,ondersteun spreekur oogart oogheelkund onderzoek,ziekenhuis,06210,zeker duidelijk
1210626,2025,am,1,technisch productiemedewerker,bouw watermonster nemer,afvalwatertechniek,96950,zeker duidelijk
1161855,1930,am,6,technisch tekenar,autocad teken,trappenfabrikant,03270,zeker duidelijk
1233162,2071,am,5,technisch tekenar,tekenwerk diver vliegtuig,fokker vliegtuig fabriek schiphol bv,03220,zeker duidelijk
1240360,2093,am,4,technisch tekenar,werk tekenkamer vervaard leidingtrac teken,waterleid bedrijf,03240,zeker duidelijk
710286,1327,am,4,technisch tekenaarconstructeur,tekenenconstruer aluminium ram gevel,fabriek aluminium ram gevel,03250,zeker duidelijk
538817,1005,am,1,technisch commercieel medewerker,order offertes mak via telefon internet,technisch groothandel,39410,zeker duidelijk
1407724,2400,am,1,technischemedewerker,onderhoud,zorginstell,84970,zeker duidelijk
1216134,2034,am,1,tegelzetter,wand vloertegel lijmenzet,bouw,95150,zeker duidelijk
571588,1079,am,2,tekenar,instalatiewerk teken,installatiebedrijf,03220,zeker duidelijk
875055,1617,am,2,tekenar,wizig ontwerp electrisch schemas,staalbedrijf,03230,zeker duidelijk
1440044,2453,am,6,tekenar,ontwerp,ingenieursburaeu,03250,zeker duidelijk
1004486,1651,am,2,tekenar constructeur,teken construer,machinefabriek,03230,zeker duidelijk
1006570,1653,am,3,tekenar constructeur,ontwikkel teken elektrisch electronisch besturingssystem productiemachines,philip,03230,zeker duidelijk
875358,1619,am,2,tekenaarconstructeur,teken ontwerp,technisch wtb,03230,zeker duidelijk
1401182,2390,am,1,telecommunicatietechnieker,monteuruitvoerder,kpn,03430,zeker duidelijk
1145156,1902,am,4,telefonisch verkop,telefonisch verkoopadministratiev afhandel,cosmetica bedrijf,39410,zeker duidelijk
560742,1054,am,2,telefonist,bedien international telefooncentral,universiteit,39410,zeker duidelijk
580233,1096,am,2,telefonist,telefooncentral,verzekeringsmaatschappij,39410,zeker duidelijk
733251,1383,am,5,telefonist,telefon beantwoord bestell opnem typ,saladefabriek,39410,zeker duidelijk
851231,1584,am,1,telefonist,telefon,bv,39410,zeker duidelijk
1077270,1792,am,2,telefonist,telefoonnummer opzoek nummer zoek doorverbind,kpn telecom,39410,zeker duidelijk
1150465,1911,am,1,telefonist,telefon aannem,ptt abnamro,39410,zeker duidelijk
1382026,2370,am,4,telefonist,beantwoord telefon,verzekeringskantor,39410,zeker duidelijk
841536,1569,am,2,telefonist receptionist pr medewerker,vanalles,hight tec mechatronisch bedrijf,39410,zeker duidelijk
1145156,1902,am,3,telefonist receptionist,telefoonreceptieadministrtief,toeleverancier bouwbenodigd,39410,zeker duidelijk
1061131,1759,am,4,telefonist zorgcentral dokter post,telefoondienst dag nacht avonddienst,thuiszorg,39410,zeker duidelijk
646213,1222,am,1,telefonistereceptionist,telefon balie werkzam,kantor,39410,zeker duidelijk
673166,1272,am,1,telefonistereceptionist,baliwerkzaamhedenpc bedien telbedienenprint,compuwar ic bedrijf,39410,zeker duidelijk
1385421,2381,am,2,telefonistereceptionist,receptiewerkzam telefon computer,tnt innight,39410,zeker duidelijk
1413034,2409,am,1,telefonistereceptionist,telefon beantwoord beveil administratiev bezig ontvang bezoeker,verpleeghuis verzorgingshuis psychiatrie,39410,zeker duidelijk
640751,1210,am,3,telefonistetelexist,telefonietelex zend,scheepvaart kantor,39410,zeker duidelijk
1116641,1842,am,3,teletypist,typ redactietekst advertenties,uitgeverij,32150,zeker duidelijk
640751,1210,am,2,telexistetelefonist,telefonie telex stur,scheepvaartkantor,39410,zeker duidelijk
886777,1633,am,4,tennislerares,gev tennisles senior junior,tennisclub,18050,zeker duidelijk
1356604,2315,am,1,term inal nachtzorger thuiszorg,stervend begeleid verzorg mantelzorger,thuiszorgorgzuidzorg,59940,zeker duidelijk
1281608,2180,am,4,terrasmedewerker barkeeper,bedien tafel drankjes server inschenk,eetcaf,53250,zeker duidelijk
672033,1266,am,2,terreinman,terrein tuin bot loss hand spandienst,oliehandelar,95920,onzeker onduid beschrijv
603773,1140,am,1,test enginer,test lab rapportages mak kwaliteitskeur uitvoer,industrie,94980,onzeker duidelijk beschrijv
1312054,2217,am,2,test manager,coordiner test team leid,ict dienstverlener,08310,zeker duidelijk
863354,1603,am,2,testanalist,test technisch applicaties,technisch,84950,zeker duidelijk
1312054,2217,am,3,testanalist,test review,ict dienstverlener,08310,zeker duidelijk
1281608,2180,am,1,tester projektmedewerker testcoordinator opleidingscoordinator,coordiner regel test nieuw verwerkingsprogramma it,rijksover,08310,zeker duidelijk
863354,1603,am,1,testmanager,manag testprocess,technisch,84950,zeker duidelijk
675572,1280,am,2,textgiel ingenieur,assistent bedrijfsleiderhoofd bedrijfsbureau,confectie textielbedrijf,70070,zeker duidelijk
815635,1514,am,5,thuisbakker ondernemer,brod bezorg,eenmanszak,77610,zeker duidelijk
586456,1122,am,1,thuisbegeleid,client stimuler begeleid veranderingsproces,thuiszorg instell,07210,zeker duidelijk
580381,1097,am,1,thuishulp,verzorg ziekenbejaard,sensir thuiszorg organisatie,59940,zeker duidelijk
580381,1097,am,2,thuishulp,verzorg ziekenbejaard,zorgplus thuiszorg organisatie,59940,zeker duidelijk
580381,1097,am,3,thuishulp,verzorg ziekenbejaard,client person gebond budget,59940,zeker duidelijk
585732,1118,am,1,thuishulp,huishoud tak,thuiszorgorganisatie,55220,zeker duidelijk
714253,1337,am,3,thuishulp,schoonmak boodschapp ouderenziek,thuiszorg,55220,zeker duidelijk
803475,1495,am,1,thuishulp,schoonmak ondesteun werkzaaam,zorginstell,55220,zeker duidelijk
888481,1642,am,3,thuishulp,huishoud werk,thuiszorg,55220,zeker duidelijk
1277868,2174,am,1,thuishulp,huishoudelijkehulp ouder gehandicapt,thuiszorg organisatie,55220,zeker duidelijk
1152017,1914,am,1,thuishulp a,huishoud tak,thuiszorg,55220,zeker duidelijk
868670,1607,am,1,thuishulpmedewerkster,poets enmeerder voorkom werkzam,thuiszorg,55220,zeker duidelijk
1415480,2417,am,3,thuisnaaister,mak kleding bedrijv,atelier,79130,zeker duidelijk
1061131,1759,am,10,thuiszorg,hulpverlener,thuiszorg via uitzendbureau,19310,zeker duidelijk
1112720,1833,am,2,thuiszorg,begeleid gezin huishoudeljk werkzam,thuiszorg via uitzendbureau,55220,zeker duidelijk
1231542,2067,am,3,thuiszorg medewerkster,huishoud werk,thuiszorg,55220,zeker duidelijk
1125874,1863,am,1,thuiszorgmedewerkster,huishoudelijkwerk,pantein,55220,zeker duidelijk
545660,1023,am,1,timmerman,timmer,bouw,95410,zeker duidelijk
556482,1042,am,1,timmerman,bouw,bouwbedrijf,95410,zeker duidelijk
558381,1050,am,6,timmerman,timmer,bouwbedrijf,95410,zeker duidelijk
605817,1146,am,2,timmerman,onderhoud woning,woningcorperatie servicedienst,95410,zeker duidelijk
605817,1146,am,3,timmerman,timmerman,bouwondernemer aannemer,95410,zeker duidelijk
687042,1306,am,5,timmerman,bouwwerkzam,bouwbedrijf,95410,zeker duidelijk
775103,1459,am,2,timmerman,timmer stell enz,bouwbedrijf,95410,zeker duidelijk
812007,1509,am,3,timmerman,timmer metsel,bouwbedrijf,95410,zeker duidelijk
832526,1546,am,1,timmerman,bouwwerkzam,bouwbedrijf,95410,zeker duidelijk
871284,1611,am,3,timmerman,timmerman all komend werkzam heden,veluwezom,95410,zeker duidelijk
1088557,1813,am,1,timmerman,timmer,bouwbedrijf,95410,zeker duidelijk
1144364,1899,am,2,timmerman,timmer,bouwbedrijf,95410,zeker duidelijk
1172006,1956,am,5,timmerman,timmerman,bouwbedrijf,95410,zeker duidelijk
1201552,2001,am,1,timmerman,timmer,timmerbedrijf,95410,zeker duidelijk
1246434,2107,am,1,timmerman,verbouw,aannemersbedrijf,95410,zeker duidelijk
1272014,2154,am,2,timmerman,timmer,timmerbedrijf,95410,zeker duidelijk
1341887,2277,am,2,timmerman,onderhoudswerk,aannemer,95410,zeker duidelijk
1364754,2330,am,1,timmerman,werkplat chef,bouwbedrijf,95410,zeker duidelijk
1405072,2396,am,1,timmerman,timmerwerkzam,aannemer,95410,zeker duidelijk
1411180,2408,am,1,timmerman,allerlei timmer werk,aannemer,95410,zeker duidelijk
1433565,2446,am,1,timmerman,bouw verbouw,bouwbedrijf,95410,zeker duidelijk
1443150,2463,am,1,timmerman,timmer,bouwbedrijf,95410,zeker duidelijk
787444,1479,am,5,timmerman metselar tegelzetter,timmer metsel tegel all voorkom werkz,bouwbedrijv,95410,zeker duidelijk
1173624,1960,am,1,timmerman uitvoerder,meewerk uitvoerder,bouwbedrijf,95410,zeker duidelijk
1228033,2064,am,1,timmermanspuiter,deur ram mak nadien sput,hout,95420,zeker duidelijk
558381,1050,am,4,timmrman,timmerenmetselan enz,bouwbedrijf,95410,zeker duidelijk
1380665,2368,am,4,titelbeschrijver,beschrijv titel tbv catalogus bibliothek,universiteit amsterdam,39530,zeker duidelijk
776374,1460,am,1,toezichthouder,toezichthoud,energiebedrijf,58940,onzeker duidelijk beschrijv
1085054,1810,am,1,toezichthouder,onderzoeker,klm,13190,zeker duidelijk
1087085,1811,am,1,toezichthouder,toezicht beher derd nabij drinkwatertransportleid,waterbedrijf,58940,zeker duidelijk
